Date,VNFIN,VNMAT,VNIND,VNHEAL,VNENE,VNCONS,VNCOND,VNUTI,VNIT,VNREAL
2019-03-04,0.762492558,1.0488335,0.619845276,1.17972013,0.589985821,0.927132073,1.054286271,0.831145211,0.809344146,1.376201082
2019-03-05,0.760723434,1.046692518,0.618620589,1.188069916,0.589682074,0.926575657,1.046400312,0.842178449,0.81029773,1.366617952
2019-03-06,0.758439017,1.04256444,0.6228519,1.20550233,0.606833649,0.923327534,1.048014571,0.841104464,0.802572201,1.369435604
2019-03-07,0.759856329,1.020029546,0.622767896,1.212327559,0.598392395,0.917819384,1.043368881,0.837419348,0.804704079,1.378449301
2019-03-08,0.757655397,1.022918041,0.623334189,1.216899264,0.596467881,0.915990845,1.04451662,0.834519178,0.810535417,1.379873129
2019-03-11,0.757617332,1.024639468,0.625563683,1.220820663,0.593367857,0.917936226,1.054560147,0.829108315,0.808094694,1.386532732
2019-03-12,0.760556066,1.009996804,0.618403677,1.203960772,0.594005892,0.907831692,1.048366157,0.835577028,0.829754704,1.384981924
2019-03-13,0.766483325,1.014581116,0.61579853,1.194825991,0.587670682,0.903422484,1.056454581,0.83052687,0.821714495,1.384102008
2019-03-14,0.762782089,1.010084884,0.615465442,1.195232141,0.582047539,0.894996222,1.05632462,0.831125312,0.820118183,1.388808457
2019-03-15,0.766312761,0.966517946,0.616241117,1.201499821,0.589401685,0.894325389,1.057971159,0.83065771,0.819692875,1.385890133
2019-03-18,0.767616044,0.962247712,0.613741051,1.184561105,0.592819145,0.888680223,1.055066906,0.828889342,0.817296849,1.392583954
2019-03-19,0.764213831,0.964305199,0.614132854,1.183560337,0.596121549,0.891157303,1.054947893,0.824198532,0.811849919,1.393288231
2019-03-20,0.765549237,0.975536297,0.617599541,1.190641524,0.593165749,0.896138891,1.056450165,0.833283458,0.810386112,1.380394992
2019-03-21,0.766617773,0.988673573,0.622165863,1.207459883,0.579814197,0.903980508,1.068610043,0.828454404,0.819358681,1.364032736
2019-03-22,0.763186369,0.980874038,0.618260175,1.204053743,0.580888237,0.898018612,1.058530791,0.828534124,0.813646068,1.376571464
2019-03-25,0.759460629,0.983186781,0.618501741,1.211366178,0.57708206,0.909161195,1.043275217,0.827826839,0.816889494,1.363530453
2019-03-26,0.760669851,0.988904866,0.621041713,1.189071885,0.588467619,0.912383122,1.046566804,0.823549425,0.82337415,1.359830507
2019-03-27,0.762683058,1.000532857,0.61988301,1.20622807,0.583814099,0.911118861,1.045116897,0.82331363,0.824143625,1.360473856
2019-03-28,0.753240142,0.994811715,0.61565851,1.210370531,0.583613097,0.899692789,1.038240881,0.823628158,0.821125594,1.37231686
2019-03-29,0.755475338,0.992556803,0.614951664,1.21763733,0.584750596,0.897813911,1.045454535,0.822882236,0.828347365,1.372945457
2019-04-01,0.750953443,0.979869069,0.608054386,1.19862823,0.584261461,0.912233309,1.033797628,0.826823673,0.826459445,1.376417467
2019-04-02,0.747314411,0.984652205,0.610797212,1.205303253,0.587638581,0.915490815,1.037684747,0.831661263,0.832472758,1.37781114
2019-04-03,0.747577357,0.988115302,0.610710397,1.207321858,0.599211759,0.913698862,1.039270239,0.837911132,0.853605035,1.370294347
2019-04-04,0.750108928,0.993069317,0.608870149,1.215936647,0.598261248,0.911795419,1.041371585,0.83428075,0.86118288,1.368959724
2019-04-05,0.746770306,0.993490084,0.609485872,1.205891159,0.603420733,0.904554941,1.040697076,0.842336667,0.862189901,1.373632803
2019-04-08,0.742180921,0.986206333,0.598390062,1.195246401,0.616935312,0.900968383,1.033160913,0.850074181,0.857662707,1.372238261
2019-04-09,0.749301953,0.985219751,0.601661128,1.205568271,0.610614309,0.898409698,1.038048338,0.847705585,0.855647051,1.360523255
2019-04-10,0.745251645,0.986841991,0.601378963,1.214846612,0.61537209,0.902832263,1.033506157,0.850444568,0.854406245,1.358760111
2019-04-11,0.740554808,0.983538679,0.599898538,1.204675681,0.601460524,0.90368678,1.031502601,0.847892866,0.853329298,1.37139813
2019-04-12,0.737531758,0.989398678,0.601637977,1.211232044,0.60632822,0.905727919,1.033350269,0.856618123,0.875969043,1.368012995
2019-04-16,0.736238326,0.985990155,0.60195261,1.211150592,0.609208226,0.91365884,1.029176111,0.862511157,0.875292956,1.3599988
2019-04-17,0.741137779,0.981442259,0.601121276,1.21363031,0.60887771,0.914998445,1.033607675,0.872327957,0.888097961,1.344059384
2019-04-18,0.741161776,0.980827174,0.603813775,1.202390223,0.603325393,0.912667587,1.034656584,0.872492974,0.895043125,1.349038879
2019-04-19,0.738783489,0.987228429,0.604526933,1.205700599,0.604123335,0.908373927,1.036120491,0.868320513,0.891555637,1.351497059
2019-04-22,0.731896939,0.988486944,0.599527888,1.201758031,0.608928847,0.897003716,1.03854597,0.884548474,0.881639149,1.362329855
2019-04-23,0.730413202,0.988791343,0.599431818,1.202024897,0.60712811,0.884204514,1.040816116,0.903305806,0.88036157,1.365464876
2019-04-24,0.732874785,1.012559903,0.596691635,1.188060459,0.599649932,0.885855533,1.035540291,0.897371318,0.883562623,1.365526376
2019-04-25,0.728619404,1.009054243,0.598185068,1.195097266,0.602311786,0.886750228,1.038875715,0.904386468,0.890199439,1.368277335
2019-04-26,0.726511742,1.014658436,0.597280628,1.201053436,0.597056076,0.882283289,1.042883089,0.903862655,0.898217693,1.374178256
2019-05-02,0.723341829,1.025109862,0.601635166,1.214338273,0.608042892,0.889320399,1.056504854,0.908972908,0.901573838,1.372815534
2019-05-03,0.730993515,1.030929835,0.604204749,1.208460784,0.605364746,0.896390674,1.057609778,0.908421768,0.908873459,1.368448156
2019-05-06,0.726755579,1.027005085,0.60664743,1.232877999,0.597951948,0.897794322,1.060669992,0.899057431,0.902460471,1.372903161
2019-05-07,0.721197659,1.030076434,0.60587323,1.223411588,0.612567369,0.902982549,1.063588705,0.903295898,0.919263545,1.368154476
2019-05-08,0.723849374,1.028037721,0.607682763,1.22041172,0.627467893,0.902357033,1.066241282,0.913227242,0.924139555,1.36594073
2019-05-09,0.728017648,1.02562805,0.609127648,1.238202329,0.628113762,0.907287157,1.072269553,0.906980888,0.908997805,1.368317216
2019-05-10,0.731415702,1.021626193,0.606267394,1.235273752,0.636806505,0.910419379,1.073770417,0.906650579,0.911248773,1.361251392
2019-05-13,0.729087993,0.998132597,0.60597366,1.225217544,0.629905891,0.918521938,1.072589586,0.899232195,0.916018109,1.36383461
2019-05-14,0.721559211,0.99944057,0.605392869,1.208983326,0.648289712,0.919489478,1.069291615,0.903557257,0.921105478,1.356620423
2019-05-15,0.727850429,0.990785546,0.604177785,1.186974794,0.635388016,0.913830922,1.071368527,0.904360226,0.915593837,1.361988117
2019-05-16,0.725445582,0.988756644,0.603685607,1.186473163,0.631676055,0.913076899,1.067654685,0.901126352,0.902622749,1.374073732
2019-05-17,0.722656874,0.985959815,0.605931511,1.178508545,0.633520413,0.91146777,1.068695848,0.893658885,0.890125776,1.367473095
2019-05-20,0.721414606,0.98633413,0.60118729,1.159745829,0.637302057,0.914175407,1.085530882,0.89735901,0.896903133,1.35915229
2019-05-21,0.723712087,0.989151314,0.600614436,1.165073177,0.636496398,0.906183808,1.084062519,0.895071437,0.911202626,1.357633178
2019-05-22,0.7237492,0.993880726,0.600622072,1.169234956,0.630333988,0.900922943,1.090325039,0.891022366,0.900485854,1.357224135
2019-05-23,0.721291119,0.994810239,0.599006836,1.155569778,0.627743686,0.901364606,1.096691779,0.888451336,0.910991006,1.356290231
2019-05-24,0.720585929,0.994412503,0.607929653,1.185849989,0.621784895,0.900322674,1.10726469,0.889529162,0.922084866,1.354277558
2019-05-27,0.72026579,0.990575712,0.605061852,1.181502131,0.616578126,0.91283303,1.094099298,0.8881186,0.913427775,1.348144868
2019-05-28,0.719012346,0.991800442,0.615534969,1.186265432,0.630452665,0.903827181,1.10686214,0.89090537,0.91037037,1.341522634
2019-05-29,0.714370993,1.003829004,0.611431379,1.178407501,0.622918266,0.908434072,1.094674457,0.895609052,0.89953065,1.349393774
2019-05-30,0.720077556,0.994872769,0.61486165,1.186446308,0.621329989,0.901871318,1.095549515,0.892493834,0.906575611,1.350042255
2019-05-31,0.718954442,1.00107302,0.616681252,1.203556695,0.607430095,0.903550433,1.083104138,0.884173032,0.904738092,1.355981998
2019-06-03,0.716768668,0.996365505,0.616004785,1.200524091,0.593426086,0.907646336,1.079569381,0.877196336,0.902522053,1.360708782
2019-06-04,0.710742726,0.992661613,0.611243143,1.201921902,0.596387598,0.906261856,1.080953817,0.875972524,0.895107066,1.357605493
2019-06-05,0.708842708,0.980544717,0.612112568,1.211759427,0.596977105,0.902187287,1.09290425,0.87551108,0.901693305,1.365194859
2019-06-06,0.71211015,0.953554551,0.613113105,1.216797941,0.602862233,0.901519708,1.095537885,0.869849477,0.923055,1.368821329
2019-06-07,0.710293389,0.953917406,0.610479183,1.20398001,0.609967861,0.895489808,1.103414416,0.879325441,0.927265509,1.372500688
2019-06-10,0.70895213,0.950493261,0.612503913,1.187683016,0.60449683,0.894225747,1.103406354,0.880818353,0.921944098,1.370453809
2019-06-11,0.712526108,0.954899311,0.614456343,1.18167076,0.603313672,0.885174645,1.108630338,0.883397259,0.926346327,1.36829959
2019-06-12,0.713950338,0.96342375,0.616535882,1.177232593,0.599190911,0.889286026,1.115283463,0.876594315,0.930337391,1.364347996
2019-06-13,0.716234386,0.964634516,0.61382197,1.168280541,0.603380766,0.883746613,1.105443729,0.88046269,0.922648631,1.365327102
2019-06-14,0.717924526,0.959218108,0.612304848,1.152053787,0.594299542,0.88164974,1.096150429,0.875882183,0.917911965,1.362517291
2019-06-17,0.718813013,0.949184234,0.610011103,1.146396313,0.597117054,0.885917917,1.087924377,0.884069878,0.917482434,1.350715546
2019-06-18,0.713075087,0.969301194,0.606773216,1.133801431,0.593754308,0.881897449,1.091047753,0.886759654,0.919746603,1.348968641
2019-06-19,0.708704935,0.985405785,0.605597616,1.128452548,0.597194895,0.882403742,1.088765808,0.896555729,0.925523086,1.355042172
2019-06-20,0.717248042,0.969963938,0.607696174,1.120290364,0.601764023,0.87291232,1.100356462,0.892773024,0.931024447,1.349465182
2019-06-21,0.717670979,0.970464961,0.606505425,1.132360288,0.603919958,0.885310666,1.104545443,0.893015024,0.932276877,1.338521671
2019-06-24,0.719333234,0.957386955,0.606501513,1.131100403,0.602284865,0.874362588,1.098104712,0.887178676,0.926551403,1.348008648
2019-06-25,0.718319384,0.95127741,0.609084176,1.134138085,0.602105944,0.879516326,1.100080197,0.884588556,0.954183298,1.352066908
2019-06-26,0.709882915,0.946722582,0.610772262,1.140054007,0.610407369,0.884603766,1.109714012,0.891495418,0.947765193,1.3545192
2019-06-27,0.715346065,0.950048255,0.617192084,1.170542155,0.610565073,0.886185099,1.113369608,0.871467823,0.948606228,1.35835694
2019-06-28,0.715697834,0.971019191,0.621218182,1.178663916,0.607838358,0.884708487,1.126397457,0.863770375,0.943122692,1.36040171
2019-07-01,0.715009152,0.947194012,0.610598467,1.143960824,0.605555023,0.884642846,1.121229079,0.879920443,0.958596131,1.357369863
2019-07-02,0.713757058,0.937088129,0.615064765,1.157654029,0.606800549,0.884727383,1.131510034,0.888074615,0.9589077,1.356348393
2019-07-03,0.710263531,0.925790555,0.618852783,1.153302292,0.601599365,0.890284167,1.13025957,0.88590051,0.95915197,1.355667996
2019-07-04,0.712786755,0.919335288,0.614332435,1.14813381,0.595895371,0.882964716,1.118885166,0.879984407,0.949149078,1.359841453
2019-07-05,0.710254853,0.917454418,0.612176268,1.129893131,0.593803138,0.881487454,1.115580071,0.879416361,0.940328482,1.367697376
2019-07-08,0.710177518,0.910405172,0.614590968,1.136213611,0.600827859,0.882371819,1.11334405,0.886449028,0.943281419,1.364391812
2019-07-09,0.707662161,0.898199297,0.614312983,1.133955948,0.60446831,0.882121685,1.125989383,0.889283338,0.94815542,1.364759314
2019-07-10,0.704739861,0.89369897,0.617901697,1.1308889,0.607661899,0.879135164,1.128023394,0.892754031,0.950105265,1.362984515
2019-07-11,0.709072867,0.892318854,0.614542749,1.125685908,0.607195743,0.873414876,1.120014714,0.887516211,0.944636901,1.356682199
2019-07-12,0.706489621,0.904398198,0.614117283,1.128039755,0.609493529,0.870053314,1.12615335,0.886056994,0.948964508,1.353844549
2019-07-15,0.713962509,0.895807824,0.615364052,1.125980655,0.613389779,0.863562054,1.15021641,0.891448072,0.957584857,1.344565165
2019-07-16,0.711773617,0.890918521,0.61274199,1.099825896,0.602763424,0.859201137,1.145085593,0.876408945,0.948457912,1.349339701
2019-07-17,0.712966987,0.881850628,0.610531569,1.101346458,0.604140147,0.864172508,1.139409903,0.880028895,0.946690811,1.347517212
2019-07-18,0.711756598,0.877537041,0.6104298,1.092474884,0.606587783,0.857527789,1.158618935,0.879575861,0.949387869,1.348435033
2019-07-19,0.716422011,0.86273589,0.609503809,1.100423445,0.595761113,0.861626264,1.16744708,0.87584744,0.968076176,1.353207708
2019-07-22,0.710571885,0.865433208,0.609476235,1.09339744,0.586473068,0.859404899,1.182070001,0.866258021,0.970347439,1.35082087
2019-07-23,0.707557623,0.882279185,0.606735005,1.081943665,0.580073988,0.853687853,1.188830247,0.863844898,0.972904413,1.364127881
2019-07-24,0.703028117,0.879017863,0.609291689,1.072136089,0.586507661,0.856456385,1.177992974,0.86366993,0.970376695,1.376513938
2019-07-25,0.694939427,0.895321354,0.607960203,1.070244725,0.58253181,0.851118148,1.177506496,0.861229199,0.966139002,1.379275427
2019-07-26,0.69406556,0.899380921,0.607369036,1.07355919,0.588493514,0.848190474,1.171258895,0.861680201,0.970020667,1.375799091
2019-07-29,0.692967493,0.883169309,0.604244744,1.067939956,0.593252129,0.840441329,1.157734934,0.867657374,0.961841383,1.37803876
2019-07-30,0.695178603,0.874647535,0.60796937,1.074775338,0.596225227,0.849678478,1.151437067,0.86494185,0.957891301,1.36522583
2019-07-31,0.689681958,0.897273266,0.60518729,1.058346643,0.605641095,0.843131724,1.165560812,0.860889867,0.95975438,1.375158765
2019-08-01,0.683383604,0.895537354,0.601620213,1.044415815,0.598652507,0.843160661,1.176731257,0.849968409,0.953087529,1.39316615
2019-08-02,0.688083981,0.897820642,0.605246698,1.045979236,0.593976402,0.844173128,1.192896805,0.847785296,0.968963827,1.390081755
2019-08-05,0.694209522,0.904105227,0.615228904,1.072517062,0.600102736,0.847228036,1.226594025,0.852314621,0.988480687,1.366140855
2019-08-06,0.693274999,0.899482723,0.617420529,1.076777154,0.585749708,0.842993519,1.248680827,0.846943302,0.995438602,1.377914405
2019-08-07,0.690039689,0.906473594,0.616576787,1.076806819,0.589949568,0.844264086,1.279171382,0.841334246,1.008748056,1.369736848
2019-08-08,0.687389778,0.931924438,0.618042734,1.060467178,0.6054202,0.835968611,1.256265137,0.837045259,1.010100119,1.381352297
2019-08-09,0.691935022,0.92941887,0.619742607,1.059506813,0.606225714,0.838403417,1.272697377,0.843617161,1.027711034,1.376418867
2019-08-12,0.691441695,0.939680696,0.623299228,1.061713712,0.601501082,0.835488193,1.279059991,0.844572464,1.049789298,1.374896187
2019-08-13,0.698530224,0.941913223,0.622208659,1.082744617,0.588066142,0.83174907,1.296070637,0.844036659,1.060796602,1.370437381
2019-08-14,0.699662498,0.93921008,0.619397084,1.077045476,0.584935667,0.833080487,1.293876664,0.84429928,1.075094727,1.369827993
2019-08-15,0.699891789,0.923727246,0.613040924,1.054391554,0.57806982,0.840552155,1.291551798,0.834364567,1.061120301,1.375615185
2019-08-16,0.70572448,0.919071429,0.615775531,1.054653163,0.587530643,0.847234673,1.273275612,0.835132643,1.043806122,1.377438776
2019-08-19,0.700314984,0.916873034,0.614272735,1.056430454,0.596872646,0.849413335,1.271846897,0.840483935,1.049101423,1.38084458
2019-08-20,0.698274573,0.910579197,0.614327625,1.052972083,0.599408921,0.842942343,1.285131187,0.847867831,1.076238762,1.38491081
2019-08-21,0.698927975,0.91090929,0.608942276,1.048733884,0.615559424,0.834349011,1.271737163,0.849182375,1.058086446,1.381172188
2019-08-22,0.697791943,0.905932255,0.607524601,1.048673355,0.618775459,0.833543912,1.247227491,0.843070013,1.044471842,1.395122622
2019-08-23,0.701909399,0.918948059,0.613370934,1.081374366,0.629815098,0.831104853,1.241493262,0.844647097,1.074442027,1.388472957
2019-08-26,0.704674009,0.907821942,0.615588871,1.148441315,0.625590103,0.825624685,1.252441804,0.83979731,1.070161159,1.397047452
2019-08-27,0.710736191,0.902415041,0.619672593,1.196357481,0.640434508,0.822090753,1.243389086,0.844183547,1.06040195,1.394414386
2019-08-28,0.709493874,0.894234913,0.618545703,1.192753196,0.636718973,0.824591226,1.234748161,0.842334672,1.045433139,1.395831187
2019-08-29,0.708028877,0.889984532,0.619667073,1.188086905,0.634126622,0.838675998,1.239170605,0.832871739,1.055385778,1.396294626
2019-08-30,0.704977329,0.890016889,0.619149269,1.184317928,0.630093683,0.835243776,1.242962827,0.831656627,1.057445684,1.397516412
2019-09-03,0.703081622,0.8765214,0.617923936,1.179351834,0.612369288,0.838966293,1.245619601,0.832186344,1.072741393,1.397014493
2019-09-04,0.703814337,0.875730092,0.61382121,1.154015323,0.624612594,0.839458681,1.244652987,0.836369557,1.06513722,1.401123124
2019-09-05,0.70769565,0.878622834,0.615178321,1.162563113,0.625763985,0.832799257,1.235628973,0.836331245,1.054167243,1.399185114
2019-09-06,0.709993035,0.873367652,0.617782941,1.169411113,0.626077907,0.837005157,1.237270014,0.839232879,1.063064614,1.399463978
2019-09-09,0.704615448,0.867583049,0.620159724,1.172155279,0.626965867,0.844218371,1.226419846,0.837453322,1.079179157,1.401747218
2019-09-10,0.703697991,0.870725384,0.621080931,1.207975169,0.613464395,0.847679964,1.213118121,0.834879292,1.085605806,1.401696438
2019-09-11,0.70755489,0.892170699,0.624794957,1.208024265,0.616283748,0.845405515,1.224943517,0.832097059,1.088434041,1.396354108
2019-09-12,0.711455104,0.900078858,0.629104453,1.266907074,0.622219732,0.836015861,1.229245841,0.825883381,1.128054431,1.391939088
2019-09-13,0.716294272,0.891392017,0.62660805,1.250501446,0.61861595,0.827262439,1.254249344,0.825165642,1.12165468,1.385496689
2019-09-16,0.71459599,0.889307568,0.629988065,1.251530532,0.62308814,0.825551086,1.258511317,0.832339955,1.135200848,1.388661037
2019-09-17,0.708539827,0.884192476,0.626151249,1.2349961,0.626703028,0.828821968,1.248470025,0.840138881,1.124937307,1.392128352
2019-09-18,0.711762032,0.893392938,0.62741294,1.233773778,0.620609926,0.837652628,1.244978018,0.827975686,1.104406349,1.389509091
2019-09-19,0.720479415,0.891114279,0.625975311,1.226035528,0.61688897,0.833597439,1.260485433,0.82472173,1.12807143,1.383712795
2019-09-20,0.723595468,0.890857899,0.628448257,1.246203312,0.623490434,0.833747353,1.27967609,0.824407315,1.142402774,1.375449244
2019-09-23,0.722231803,0.875029166,0.628567071,1.251372052,0.625280243,0.846015744,1.268039564,0.831853918,1.116388537,1.376292265
2019-09-24,0.721038709,0.877192303,0.626779908,1.278293342,0.617489571,0.850798994,1.255411737,0.829081184,1.10688877,1.380030968
2019-09-25,0.723832692,0.870424399,0.628593129,1.313622924,0.62147273,0.848435104,1.274425213,0.827539794,1.130831572,1.378952612
2019-09-26,0.729699733,0.877981317,0.627141085,1.316870956,0.612011083,0.858793823,1.267575069,0.835730507,1.13254595,1.365278829
2019-09-27,0.73047783,0.868205317,0.623757267,1.3249719,0.613074222,0.855417687,1.272378299,0.83072433,1.138418951,1.365188767
2019-09-30,0.732630238,0.865035723,0.625571947,1.342136951,0.613510496,0.852030967,1.260144999,0.837902404,1.126525247,1.367654732
2019-10-01,0.739193057,0.863604052,0.625366371,1.33119575,0.60033615,0.843976005,1.259656421,0.83852376,1.137976536,1.362328514
2019-10-02,0.744267012,0.866715786,0.628103603,1.333235807,0.59723158,0.843894733,1.259788638,0.829699664,1.123286151,1.360092414
2019-10-03,0.744107998,0.863176947,0.627940958,1.34156873,0.602196598,0.851881708,1.26069836,0.823598158,1.123089313,1.360139036
2019-10-04,0.740266708,0.865389477,0.631031087,1.298868924,0.589353844,0.851699566,1.255885501,0.819641699,1.121214235,1.364989478
2019-10-07,0.73505984,0.864864828,0.631864805,1.326928318,0.58721985,0.855943957,1.244270578,0.823383409,1.101486097,1.360587494
2019-10-08,0.742739483,0.875665344,0.62931335,1.33761717,0.584242383,0.851055489,1.249286533,0.81478823,1.107162406,1.352542997
2019-10-09,0.743822323,0.877893972,0.628235645,1.385167562,0.585039904,0.842503248,1.25239158,0.816901697,1.112691432,1.355162298
2019-10-10,0.743786607,0.868703022,0.627266078,1.374567036,0.590451498,0.843454394,1.253094047,0.815683941,1.114160708,1.354615244
2019-10-11,0.741893862,0.86566377,0.628085176,1.371541739,0.589580983,0.844864035,1.249788234,0.817823435,1.111096514,1.353393652
2019-10-14,0.749398646,0.863230554,0.62801813,1.377577812,0.582686669,0.845667614,1.254144134,0.810169401,1.131082952,1.346749586
2019-10-15,0.752318652,0.862464104,0.627289659,1.371048803,0.58194454,0.847761954,1.259090693,0.808932086,1.125623092,1.345964467
2019-10-16,0.752860834,0.859531809,0.622790276,1.376696773,0.579480329,0.853578789,1.261277452,0.80865995,1.126158898,1.341813621
2019-10-17,0.752045829,0.867157676,0.622658669,1.377321115,0.57929726,0.858196451,1.260178606,0.810985807,1.117384968,1.341092205
2019-10-18,0.750090965,0.865315367,0.623999195,1.359583488,0.575727865,0.862181552,1.260220367,0.812100699,1.125181954,1.344450148
2019-10-21,0.746492303,0.863872036,0.627130028,1.369453719,0.57500304,0.866678179,1.264691529,0.818069055,1.119148806,1.349902395
2019-10-22,0.746178547,0.870703704,0.628217445,1.354632847,0.570984289,0.859783851,1.263860047,0.815304035,1.113564765,1.343652083
2019-10-23,0.747203388,0.8776562,0.628402791,1.350813358,0.565646546,0.861124335,1.261543471,0.814322899,1.11561164,1.344557069
2019-10-24,0.744565222,0.878059599,0.627254431,1.323067659,0.568880839,0.857940849,1.283796322,0.815146947,1.142381162,1.341435212
2019-10-25,0.744904997,0.868990639,0.626488881,1.309782541,0.571008544,0.86079254,1.279849872,0.811041876,1.134621741,1.335902031
2019-10-28,0.743567382,0.878713088,0.623866001,1.306278225,0.575194677,0.859374997,1.277757733,0.813824699,1.136329904,1.337136848
2019-10-29,0.739714993,0.877704941,0.621717714,1.297619167,0.575838232,0.859780875,1.269904706,0.811441282,1.133451153,1.344844207
2019-10-30,0.738972315,0.868187333,0.623065472,1.321463897,0.577516041,0.847745506,1.252495279,0.813765738,1.125768066,1.35386496
2019-10-31,0.739662775,0.863619042,0.620662365,1.306041115,0.575078607,0.841563046,1.252387805,0.815872692,1.129132365,1.351444691
2019-11-01,0.730107612,0.853366004,0.611447513,1.284475034,0.568250958,0.839511988,1.234494235,0.80648687,1.121525419,1.374747782
2019-11-04,0.737077345,0.842492894,0.606691891,1.289300979,0.56287472,0.830091077,1.23699422,0.803546463,1.139481431,1.366489637
2019-11-05,0.741989955,0.845070982,0.604750347,1.299920046,0.574574848,0.820499024,1.230109143,0.809594461,1.135492122,1.373186637
2019-11-06,0.741313901,0.849118479,0.601877238,1.329443658,0.573650369,0.823730864,1.224400191,0.801231328,1.129718707,1.378462499
2019-11-07,0.74410905,0.865960978,0.601818335,1.325644757,0.571799635,0.822046219,1.228030429,0.806714628,1.130884935,1.374705819
2019-11-08,0.748603898,0.866922884,0.601169694,1.335093742,0.568201136,0.824056988,1.228637933,0.80550421,1.134651684,1.369480386
2019-11-11,0.750666329,0.870863054,0.603668581,1.351531842,0.56871403,0.822660438,1.217201869,0.802901382,1.149161544,1.370031965
2019-11-12,0.748509795,0.877544607,0.604440623,1.33181778,0.571641806,0.815678611,1.218583367,0.805878271,1.16529023,1.366315438
2019-11-13,0.748629995,0.871273853,0.607640451,1.35592484,0.567394384,0.810035842,1.213493686,0.811358917,1.162159227,1.366993493
2019-11-14,0.743475254,0.870058293,0.606519787,1.413839771,0.569742171,0.813326109,1.192867727,0.818561691,1.122295762,1.36988047
2019-11-15,0.74452243,0.870568191,0.607843331,1.468401929,0.577250161,0.802382098,1.203974139,0.826846737,1.130045642,1.373642367
2019-11-18,0.742289946,0.882731242,0.612976249,1.472136084,0.583222802,0.799563281,1.204076138,0.836944492,1.117268748,1.374839218
2019-11-19,0.743977785,0.875321069,0.612138642,1.409183319,0.580830059,0.807864323,1.205851143,0.826002896,1.125978083,1.36535925
2019-11-20,0.741134954,0.873151045,0.617454216,1.45060766,0.57869595,0.810246272,1.203975774,0.823208983,1.106760214,1.3710722
2019-11-21,0.730708867,0.871837979,0.620443555,1.4369211,0.583354396,0.806577647,1.19525452,0.82911053,1.106408597,1.378969304
2019-11-22,0.731892632,0.878807097,0.622317875,1.447462575,0.577900942,0.807093565,1.1920268,0.827046938,1.116580383,1.386845669
2019-11-25,0.734470215,0.882787922,0.6220925,1.440405622,0.573861824,0.814574708,1.195892891,0.829026473,1.128458056,1.380652458
2019-11-26,0.737517823,0.891962477,0.623788135,1.456239242,0.573122187,0.813941591,1.204660187,0.824373721,1.137808559,1.377532661
2019-11-27,0.73404422,0.890479158,0.622049319,1.454644928,0.573162161,0.808959594,1.198063756,0.826880845,1.134547188,1.377408863
2019-11-28,0.729706585,0.894928824,0.626665551,1.459876942,0.573604421,0.812353777,1.17951544,0.830779358,1.123929543,1.378971327
2019-11-29,0.731238712,0.903569415,0.627731136,1.478392995,0.578604162,0.808673727,1.178624775,0.829760484,1.13121813,1.385279423
2019-12-02,0.724364397,0.916106389,0.632371194,1.484629578,0.574246073,0.803879851,1.182693707,0.827751207,1.108817796,1.392844857
2019-12-03,0.721636656,0.936366613,0.6344042,1.503560844,0.567708196,0.790776479,1.199154749,0.825765928,1.114061977,1.399882439
2019-12-04,0.736463366,0.925747978,0.627704708,1.487514205,0.568506045,0.786851645,1.211947381,0.82540635,1.117548274,1.387452088
2019-12-05,0.734456555,0.917738549,0.628286989,1.481879401,0.566995722,0.784774772,1.199871247,0.821649126,1.111692441,1.396628123
2019-12-06,0.733187316,0.938561159,0.627298767,1.547075429,0.567198753,0.780210916,1.20055845,0.826030543,1.113142928,1.398439122
2019-12-09,0.726321326,0.948522887,0.624764507,1.540856779,0.558536758,0.783139764,1.200981306,0.833799143,1.115810509,1.396662733
2019-12-10,0.723575953,0.958512996,0.624908868,1.542445085,0.556471942,0.778465071,1.20804958,0.830594615,1.125991889,1.398604617
2019-12-11,0.729023215,0.957973717,0.626317849,1.505968054,0.549865836,0.777007192,1.216879082,0.82744493,1.142984847,1.39722167
2019-12-12,0.732918852,0.946951485,0.627317509,1.496545059,0.555646251,0.779956016,1.209550001,0.822995968,1.144530426,1.389642344
2019-12-13,0.73582563,0.937879049,0.625970312,1.455950252,0.561034182,0.775279977,1.206928328,0.825912344,1.148895663,1.376700008
2019-12-16,0.735561164,0.941256636,0.628579164,1.445442961,0.567682837,0.7791507,1.214442506,0.831341617,1.142968719,1.374884335
2019-12-17,0.733027261,0.928115449,0.630734852,1.473129729,0.568818552,0.777721819,1.2175927,0.830843889,1.130341778,1.376088759
2019-12-18,0.733117429,0.912514567,0.631427891,1.478672737,0.574274831,0.786191183,1.196902632,0.821517563,1.135396844,1.36631165
2019-12-19,0.727290869,0.917974094,0.627517688,1.476823436,0.574821996,0.786623403,1.196343423,0.824102663,1.138859123,1.366622547
2019-12-20,0.733451137,0.920651235,0.621647629,1.467446016,0.571114885,0.784705329,1.196422074,0.81493292,1.147823668,1.366317835
2019-12-23,0.737865188,0.91582501,0.622963641,1.445795956,0.563313661,0.767591192,1.196793942,0.808021427,1.13542417,1.360807994
2019-12-24,0.735795908,0.921178865,0.623738142,1.461601035,0.56376191,0.775769648,1.194852328,0.808714354,1.141821709,1.361901385
2019-12-25,0.73616954,0.917495763,0.62449532,1.429536307,0.56087919,0.774122732,1.211890713,0.811888592,1.160554493,1.360206913
