Date,VNINDEX,AD_Line
2005-07-06,247.1,188
2005-07-07,246.78,191
2005-07-08,248.32,197
2005-07-11,249.53,204
2005-07-12,249.49,205
2005-07-13,249.81,204
2005-07-14,248.67,199
2005-07-15,248.94,204
2005-07-18,248.79,204
2005-07-19,248.32,203
2005-07-20,248.0,194
2005-07-21,246.54,185
2005-07-22,245.77,181
2005-07-25,246.31,179
2005-07-26,245.95,171
2005-07-27,244.24,167
2005-07-28,243.67,165
2005-07-29,245.53,167
2005-08-01,245.48,172
2005-08-02,246.53,178
2005-08-03,247.96,188
2005-08-04,253.51,204
2005-08-05,250.93,194
2005-08-08,248.87,186
2005-08-09,249.31,187
2005-08-10,249.04,186
2005-08-11,248.99,186
2005-08-12,249.23,190
2005-08-15,248.24,184
2005-08-16,247.53,180
2005-08-17,247.33,183
2005-08-18,247.35,182
2005-08-19,247.84,183
2005-08-22,247.91,183
2005-08-23,248.19,183
2005-08-24,248.41,184
2005-08-25,249.07,192
2005-08-26,249.74,198
2005-08-29,253.7,201
2005-08-30,255.94,207
2005-08-31,254.5,207
2005-09-01,254.95,207
2005-09-05,255.55,207
2005-09-06,257.58,215
2005-09-07,259.57,227
2005-09-08,260.61,230
2005-09-09,259.96,228
2005-09-12,262.18,229
2005-09-13,264.09,235
2005-09-14,264.03,234
2005-09-15,265.49,242
2005-09-16,268.08,253
2005-09-19,274.81,270
2005-09-20,285.99,286
2005-09-21,276.61,272
2005-09-22,280.4,280
2005-09-23,278.35,271
2005-09-26,277.54,267
2005-09-27,276.49,258
2005-09-28,275.63,253
2005-09-29,275.95,258
2005-09-30,289.33,275
2005-10-03,286.0,266
2005-10-04,283.86,260
2005-10-05,286.34,267
2005-10-06,288.14,274
2005-10-07,291.3,287
2005-10-10,292.11,289
2005-10-11,291.34,285
2005-10-12,292.35,286
2005-10-13,298.74,299
2005-10-14,304.1,314
2005-10-17,310.2,327
2005-10-18,307.09,322
2005-10-19,306.46,323
2005-10-20,307.05,325
2005-10-21,306.72,321
2005-10-24,306.9,324
2005-10-25,305.11,319
2005-10-26,300.53,307
2005-10-27,300.98,307
2005-10-28,305.38,319
2005-10-31,307.4,325
2005-11-01,310.51,323
2005-11-02,315.56,332
2005-11-03,322.52,343
2005-11-04,321.15,334
2005-11-07,322.59,336
2005-11-08,321.35,330
2005-11-09,320.56,330
2005-11-10,319.13,320
2005-11-11,317.73,311
2005-11-14,317.83,315
2005-11-15,317.06,309
2005-11-16,315.9,303
2005-11-17,313.91,293
2005-11-18,312.5,282
2005-11-21,311.8,274
2005-11-22,308.53,261
2005-11-23,305.5,252
2005-11-24,301.78,240
2005-11-25,309.47,256
2005-11-28,308.18,251
2005-11-29,307.77,249
2005-11-30,311.33,260
2005-12-01,312.09,261
2005-12-02,312.43,263
2005-12-05,312.86,253
2005-12-06,312.29,247
2005-12-07,312.31,245
2005-12-08,313.09,249
2005-12-09,315.79,250
2005-12-12,316.88,249
2005-12-13,316.73,238
2005-12-14,314.94,234
2005-12-15,314.08,236
2005-12-16,314.49,240
2005-12-19,311.6,236
2005-12-20,311.83,240
2005-12-21,310.64,237
2005-12-22,309.96,233
2005-12-23,309.14,240
2005-12-26,309.26,239
2005-12-27,308.42,234
2005-12-28,307.32,229
2005-12-29,308.8,231
2005-12-30,307.5,234
2006-01-03,305.28,229
2006-01-04,305.09,225
2006-01-05,306.71,230
2006-01-06,307.5,236
2006-01-09,306.31,230
2006-01-10,306.35,230
2006-01-11,304.96,223
2006-01-12,304.23,224
2006-01-13,306.83,229
2006-01-17,308.94,241
2006-01-18,310.38,248
2006-01-19,310.52,253
2006-01-20,313.38,252
2006-01-23,308.31,248
2006-01-24,306.84,250
2006-01-25,310.86,257
2006-01-26,313.3,265
2006-01-27,312.32,273
2006-02-06,313.14,278
2006-02-07,318.95,287
2006-02-08,325.0,300
2006-02-09,325.54,305
2006-02-10,325.17,299
2006-02-13,324.46,292
2006-02-14,325.59,298
2006-02-15,327.67,312
2006-02-16,330.8,325
2006-02-17,339.98,334
2006-02-20,353.96,352
2006-02-21,366.46,360
2006-02-22,364.44,350
2006-02-23,368.93,365
2006-02-24,373.5,377
2006-02-27,379.57,385
2006-02-28,390.65,393
2006-03-01,401.9,408
2006-03-02,412.82,428
2006-03-03,397.95,420
2006-03-06,409.76,436
2006-03-07,413.33,442
2006-03-08,409.28,444
2006-03-09,412.12,447
2006-03-10,414.36,455
2006-03-13,424.46,470
2006-03-14,432.21,481
2006-03-15,427.59,481
2006-03-16,432.86,495
2006-03-17,443.19,515
2006-03-20,453.48,532
2006-03-21,462.69,545
2006-03-22,459.36,539
2006-03-23,459.42,533
2006-03-24,456.06,523
2006-03-27,463.0,535
2006-03-28,466.47,549
2006-03-29,474.79,558
2006-03-30,493.41,575
2006-03-31,503.56,593
2006-04-03,523.32,606
2006-04-04,505.42,594
2006-04-05,521.12,601
2006-04-06,532.69,617
2006-04-07,544.71,627
2006-04-10,540.36,618
2006-04-11,528.63,604
2006-04-12,534.3,614
2006-04-13,551.6,629
2006-04-14,555.15,647
2006-04-17,561.09,668
2006-04-18,570.94,684
2006-04-19,571.16,685
2006-04-20,569.79,681
2006-04-21,591.39,702
2006-04-24,615.14,721
2006-04-25,632.69,741
2006-04-26,621.53,739
2006-04-27,594.02,721
2006-04-28,595.48,715
2006-05-03,612.11,726
2006-05-04,601.34,717
2006-05-05,593.89,703
2006-05-08,574.25,685
2006-05-09,546.4,665
2006-05-10,520.82,643
2006-05-11,542.95,653
2006-05-12,566.76,674
2006-05-15,590.25,696
2006-05-16,564.52,679
2006-05-17,575.54,687
2006-05-18,566.11,670
2006-05-19,562.33,658
2006-05-22,553.37,636
2006-05-23,538.6,620
2006-05-24,559.55,635
2006-05-25,543.41,618
2006-05-26,545.39,611
2006-05-29,537.3,594
2006-05-30,526.01,573
2006-05-31,538.91,579
2006-06-01,535.18,575
2006-06-02,540.23,597
2006-06-05,551.26,621
2006-06-06,551.79,620
2006-06-07,544.55,604
2006-06-08,548.19,620
2006-06-09,548.79,615
2006-06-12,545.98,609
2006-06-13,543.9,599
2006-06-14,540.96,589
2006-06-15,537.48,573
2006-06-16,523.7,550
2006-06-19,519.47,535
2006-06-20,505.94,515
2006-06-21,487.86,491
2006-06-22,510.15,515
2006-06-23,510.62,510
2006-06-26,502.94,493
2006-06-27,501.56,494
2006-06-28,506.46,509
2006-06-29,512.29,517
2006-06-30,515.59,518
2006-07-03,507.31,504
2006-07-04,500.49,484
2006-07-05,499.8,475
2006-07-06,505.26,492
2006-07-07,508.31,500
2006-07-10,504.98,492
2006-07-11,504.0,486
2006-07-12,502.08,480
2006-07-13,509.15,467
2006-07-14,506.1,463
2006-07-17,494.31,445
2006-07-18,484.13,426
2006-07-19,466.19,399
2006-07-20,485.57,418
2006-07-21,472.86,399
2006-07-24,460.68,375
2006-07-25,439.66,349
2006-07-26,434.24,341
2006-07-27,441.27,364
2006-07-28,439.57,366
2006-07-31,422.41,341
2006-08-01,404.87,315
2006-08-02,399.8,320
2006-08-03,417.73,347
2006-08-04,435.5,372
2006-08-07,423.49,356
2006-08-08,433.4,372
2006-08-09,430.25,379
2006-08-10,432.4,384
2006-08-11,443.45,410
2006-08-14,464.55,435
2006-08-15,460.34,426
2006-08-16,476.24,451
2006-08-17,483.32,464
2006-08-18,482.31,460
2006-08-21,482.19,456
2006-08-22,470.12,430
2006-08-23,478.39,454
2006-08-24,479.03,459
2006-08-25,477.43,452
2006-08-28,483.06,470
2006-08-29,488.63,496
2006-08-30,492.77,511
2006-08-31,491.18,494
2006-09-01,498.21,515
2006-09-05,515.66,543
2006-09-06,517.61,544
2006-09-07,511.21,531
2006-09-08,513.04,537
2006-09-11,511.55,537
2006-09-12,500.82,512
2006-09-13,510.66,536
2006-09-14,505.17,525
2006-09-15,509.32,534
2006-09-18,510.08,538
2006-09-19,515.08,550
2006-09-20,514.48,558
2006-09-21,513.37,552
2006-09-22,513.75,557
2006-09-25,515.09,564
2006-09-26,520.05,578
2006-09-27,520.42,582
2006-09-28,527.74,581
2006-09-29,526.37,587
2006-10-02,531.68,597
2006-10-03,537.87,608
2006-10-04,541.91,617
2006-10-05,534.73,596
2006-10-06,536.48,600
2006-10-09,535.13,599
2006-10-10,527.18,576
2006-10-11,524.67,574
2006-10-12,525.22,575
2006-10-13,525.93,557
2006-10-16,526.34,548
2006-10-17,518.71,529
2006-10-18,518.58,527
2006-10-19,524.59,546
2006-10-20,528.42,550
2006-10-23,525.92,545
2006-10-24,525.75,537
2006-10-25,524.25,528
2006-10-26,524.99,526
2006-10-27,521.04,513
2006-10-30,512.4,487
2006-10-31,511.54,496
2006-11-01,521.38,518
2006-11-02,516.95,504
2006-11-03,513.74,490
2006-11-06,517.11,502
2006-11-07,520.03,515
2006-11-08,525.99,532
2006-11-09,531.69,547
2006-11-10,530.81,531
2006-11-13,537.28,547
2006-11-14,555.77,562
2006-11-15,563.09,556
2006-11-16,559.83,541
2006-11-17,573.79,552
2006-11-20,584.26,551
2006-11-21,598.22,551
2006-11-22,610.16,565
2006-11-23,636.95,592
2006-11-24,665.53,622
2006-11-27,640.15,600
2006-11-28,638.0,600
2006-11-29,616.58,576
2006-11-30,633.05,597
2006-12-01,631.29,591
2006-12-04,640.65,588
2006-12-05,644.6,579
2006-12-06,655.13,575
2006-12-07,677.14,589
2006-12-08,696.12,613
2006-12-11,723.84,628
2006-12-12,716.64,623
2006-12-13,740.57,639
2006-12-14,757.17,656
2006-12-15,775.56,684
2006-12-18,779.57,692
2006-12-19,799.31,706
2006-12-20,809.86,697
2006-12-21,778.88,662
2006-12-22,744.15,617
2006-12-25,734.66,614
2006-12-26,747.82,632
2006-12-27,754.63,663
2006-12-28,753.81,657
2006-12-29,751.77,665
2007-01-02,741.27,656
2007-01-03,757.71,669
2007-01-04,788.82,721
2007-01-05,818.51,760
2007-01-08,825.11,766
2007-01-09,844.91,792
2007-01-10,865.71,809
2007-01-11,885.43,817
2007-01-12,914.79,826
2007-01-15,947.15,856
2007-01-16,983.6,870
2007-01-17,964.96,858
2007-01-18,983.09,876
2007-01-19,1023.05,909
2007-01-22,1027.7,903
2007-01-23,1040.7,920
2007-01-24,1016.39,923
2007-01-25,988.86,902
2007-01-26,974.76,904
2007-01-29,995.55,949
2007-01-30,1022.4,999
2007-01-31,1041.33,1035
2007-02-01,1049.32,1038
2007-02-02,1074.55,1063
2007-02-05,1058.71,1057
2007-02-06,1091.38,1069
2007-02-07,1095.75,1085
2007-02-08,1052.86,1057
2007-02-09,1030.9,1032
2007-02-12,1054.26,1083
2007-02-13,1074.46,1127
2007-02-14,1073.19,1160
2007-02-15,1083.25,1201
2007-02-26,1129.02,1268
2007-02-27,1167.36,1319
2007-02-28,1137.69,1315
2007-03-01,1123.07,1302
2007-03-02,1147.66,1323
2007-03-05,1158.9,1356
2007-03-06,1133.31,1366
2007-03-07,1132.23,1377
2007-03-08,1141.59,1395
2007-03-09,1155.68,1430
2007-03-12,1170.67,1463
2007-03-13,1158.27,1450
2007-03-14,1114.21,1402
2007-03-15,1065.52,1342
2007-03-16,1109.76,1384
2007-03-19,1133.34,1420
2007-03-20,1117.25,1392
2007-03-21,1111.63,1375
2007-03-22,1099.82,1338
2007-03-23,1090.56,1308
2007-03-26,1072.16,1263
2007-03-27,1034.24,1200
2007-03-28,1031.79,1182
2007-03-29,1068.71,1241
2007-03-30,1071.33,1263
2007-04-02,1055.1,1226
2007-04-03,1027.53,1176
2007-04-04,1050.9,1212
2007-04-05,1048.98,1201
2007-04-06,1033.92,1164
2007-04-09,1041.36,1154
2007-04-10,1039.67,1150
2007-04-11,1034.68,1132
2007-04-12,1027.58,1078
2007-04-13,1012.98,1044
2007-04-16,983.0,985
2007-04-17,965.72,935
2007-04-18,1001.12,1000
2007-04-19,998.09,1007
2007-04-20,968.88,965
2007-04-23,931.18,907
2007-04-24,905.53,870
2007-04-25,923.89,916
2007-05-02,935.48,924
2007-05-03,937.46,920
2007-05-04,947.19,912
2007-05-07,983.62,966
2007-05-08,1015.43,1022
2007-05-09,1019.96,1022
2007-05-10,1020.04,989
2007-05-11,1039.63,1025
2007-05-14,1066.04,1059
2007-05-15,1054.69,1073
2007-05-16,1040.99,1037
2007-05-17,1059.79,1057
2007-05-18,1066.56,1073
2007-05-21,1085.41,1121
2007-05-22,1107.52,1170
2007-05-23,1113.19,1206
2007-05-24,1085.3,1158
2007-05-25,1089.6,1164
2007-05-28,1098.64,1181
2007-05-29,1093.77,1152
2007-05-30,1077.88,1122
2007-05-31,1081.48,1144
2007-06-01,1077.36,1131
2007-06-04,1062.1,1098
2007-06-05,1039.66,1071
2007-06-06,1045.29,1094
2007-06-07,1060.02,1114
2007-06-08,1057.36,1096
2007-06-11,1040.75,1073
2007-06-12,1036.54,1074
2007-06-13,1038.8,1079
2007-06-14,1042.79,1088
2007-06-15,1048.19,1092
2007-06-18,1043.99,1084
2007-06-19,1049.58,1094
2007-06-20,1045.28,1092
2007-06-21,1034.43,1052
2007-06-22,1033.69,1042
2007-06-25,1044.39,1030
2007-06-26,1055.7,1035
2007-06-27,1032.96,992
2007-06-28,1024.04,954
2007-06-29,1024.68,935
2007-07-02,994.17,876
2007-07-03,977.3,831
2007-07-04,1013.56,892
2007-07-05,1012.82,878
2007-07-06,1010.53,898
2007-07-09,1010.27,908
2007-07-10,1023.04,961
2007-07-11,1029.85,986
2007-07-12,1017.68,943
2007-07-13,1015.73,964
2007-07-16,995.83,913
2007-07-17,1000.33,940
2007-07-18,994.73,917
2007-07-19,984.43,897
2007-07-20,981.31,906
2007-07-23,979.23,897
2007-07-24,982.43,879
2007-07-25,972.56,848
2007-07-26,956.13,789
2007-07-27,940.36,758
2007-07-30,925.44,709
2007-07-31,907.95,665
2007-08-01,923.14,717
2007-08-02,911.18,696
2007-08-03,892.88,654
2007-08-06,883.9,644
2007-08-07,896.91,683
2007-08-08,910.05,702
2007-08-09,938.21,749
2007-08-10,935.68,726
2007-08-13,909.15,669
2007-08-14,923.15,723
2007-08-15,915.34,695
2007-08-16,900.26,649
2007-08-17,887.93,602
2007-08-20,890.02,601
2007-08-21,895.72,597
2007-08-22,892.07,580
2007-08-23,887.62,576
2007-08-24,905.48,627
2007-08-27,909.07,641
2007-08-28,902.58,627
2007-08-29,901.17,616
2007-08-30,903.94,624
2007-08-31,908.37,651
2007-09-04,929.85,713
2007-09-05,925.57,701
2007-09-06,928.36,717
2007-09-07,934.13,727
2007-09-10,927.14,717
2007-09-11,920.48,708
2007-09-12,921.19,689
2007-09-13,921.31,672
2007-09-14,930.46,692
2007-09-17,934.74,696
2007-09-18,935.17,688
2007-09-19,946.22,733
2007-09-20,963.61,770
2007-09-21,958.67,729
2007-09-24,975.82,751
2007-09-25,1009.88,809
2007-09-26,1015.91,820
2007-09-27,1014.09,799
2007-09-28,1046.86,865
2007-10-01,1084.39,934
2007-10-02,1099.48,947
2007-10-03,1106.6,950
2007-10-04,1087.76,932
2007-10-05,1081.63,933
2007-10-08,1084.87,933
2007-10-09,1097.36,964
2007-10-10,1104.67,995
2007-10-11,1099.31,992
2007-10-12,1104.61,1006
2007-10-15,1105.21,1019
2007-10-16,1103.88,1030
2007-10-17,1101.29,1037
2007-10-18,1088.68,1000
2007-10-19,1097.07,1018
2007-10-22,1085.74,993
2007-10-23,1075.29,953
2007-10-24,1096.2,1008
2007-10-25,1095.53,1028
2007-10-26,1092.48,1015
2007-10-29,1064.2,979
2007-10-30,1069.78,966
2007-10-31,1065.09,974
2007-11-01,1075.92,1002
2007-11-02,1066.63,965
2007-11-05,1047.15,920
2007-11-06,1031.71,881
2007-11-07,1031.2,896
2007-11-08,1026.47,867
2007-11-09,1018.29,823
2007-11-12,1006.12,772
2007-11-13,973.59,697
2007-11-14,993.75,765
2007-11-15,1002.71,734
2007-11-16,998.22,718
2007-11-19,998.75,713
2007-11-20,983.52,657
2007-11-21,971.49,602
2007-11-22,977.17,633
2007-11-23,975.92,628
2007-11-26,991.38,693
2007-11-27,988.08,672
2007-11-28,984.57,662
2007-11-29,980.09,658
2007-11-30,972.35,631
2007-12-03,987.96,661
2007-12-04,988.91,665
2007-12-05,976.21,606
2007-12-06,974.46,584
2007-12-07,974.63,584
2007-12-10,958.48,515
2007-12-11,941.04,442
2007-12-12,946.32,473
2007-12-13,930.36,401
2007-12-14,922.09,365
2007-12-17,911.15,306
2007-12-18,919.6,311
2007-12-19,946.78,395
2007-12-20,930.45,337
2007-12-21,935.07,368
2007-12-24,930.86,338
2007-12-25,918.43,294
2007-12-26,924.37,326
2007-12-27,921.75,318
2007-12-28,927.02,343
2008-01-02,921.07,301
2008-01-03,908.25,232
2008-01-04,903.09,203
2008-01-07,887.08,122
2008-01-08,893.74,159
2008-01-09,878.41,92
2008-01-10,850.07,10
2008-01-11,860.77,61
2008-01-14,841.0,-16
2008-01-15,808.83,-107
2008-01-16,846.07,-11
2008-01-17,833.81,-50
2008-01-18,847.05,11
2008-01-21,833.88,-32
2008-01-22,807.74,-116
2008-01-23,776.68,-210
2008-01-24,764.13,-272
2008-01-25,776.04,-244
2008-01-28,785.07,-228
2008-01-29,811.61,-132
2008-01-30,843.1,-36
2008-01-31,844.11,-21
2008-02-01,859.62,60
2008-02-12,841.23,18
2008-02-13,817.86,-67
2008-02-14,823.46,-17
2008-02-15,816.03,-79
2008-02-18,782.57,-176
2008-02-19,776.79,-200
2008-02-20,744.92,-295
2008-02-21,710.45,-394
2008-02-22,687.1,-446
2008-02-25,715.04,-351
2008-02-26,692.91,-440
2008-02-27,686.49,-476
2008-02-28,678.12,-519
2008-02-29,663.3,-607
2008-03-03,635.24,-706
2008-03-04,608.88,-807
2008-03-05,583.45,-900
2008-03-06,611.17,-799
2008-03-07,640.14,-696
2008-03-10,658.29,-653
2008-03-11,638.71,-738
2008-03-12,643.9,-718
2008-03-13,647.6,-689
2008-03-14,643.8,-741
2008-03-17,615.71,-842
2008-03-18,588.26,-941
2008-03-19,573.45,-1006
2008-03-20,564.82,-1065
2008-03-21,545.68,-1154
2008-03-24,521.07,-1250
2008-03-25,496.64,-1348
2008-03-26,504.67,-1329
2008-03-27,508.75,-1237
2008-03-28,512.7,-1137
2008-03-31,516.85,-1033
2008-04-01,520.99,-930
2008-04-02,525.11,-827
2008-04-03,529.23,-728
2008-04-04,533.0,-625
2008-04-07,542.33,-522
2008-04-08,548.56,-483
2008-04-09,552.05,-499
2008-04-10,545.73,-583
2008-04-11,539.01,-668
2008-04-16,531.38,-752
2008-04-17,537.58,-681
2008-04-18,537.31,-703
2008-04-21,534.92,-755
2008-04-22,530.62,-815
2008-04-23,521.95,-894
2008-04-24,518.42,-960
2008-04-25,515.88,-985
2008-04-28,519.42,-957
2008-04-29,522.36,-966
2008-05-05,521.28,-1005
2008-05-06,518.35,-1065
2008-05-07,515.26,-1135
2008-05-08,507.94,-1227
2008-05-09,500.33,-1326
2008-05-12,492.04,-1429
2008-05-13,483.92,-1526
2008-05-14,475.5,-1628
2008-05-15,466.67,-1728
2008-05-16,460.04,-1807
2008-05-19,455.67,-1881
2008-05-20,449.24,-1966
2008-05-21,441.75,-2062
2008-05-22,434.75,-2153
2008-05-23,428.05,-2249
2008-05-26,420.51,-2342
2008-05-30,414.1,-2430
2008-06-02,407.94,-2519
2008-06-03,401.2,-2614
2008-06-04,395.66,-2708
2008-06-05,390.08,-2804
2008-06-06,384.24,-2893
2008-06-09,379.12,-2983
2008-06-10,373.0,-3058
2008-06-11,370.45,-3056
2008-06-12,370.55,-3038
2008-06-13,372.68,-2984
2008-06-16,378.2,-2898
2008-06-17,384.71,-2797
2008-06-18,382.07,-2868
2008-06-19,373.27,-2956
2008-06-20,366.02,-3039
2008-06-23,368.95,-3047
2008-06-24,375.97,-3000
2008-06-25,383.78,-2923
2008-06-26,386.48,-2929
2008-06-27,392.61,-2885
2008-06-30,399.4,-2841
2008-07-01,409.61,-2741
2008-07-02,419.29,-2656
2008-07-03,430.05,-2561
2008-07-04,439.68,-2462
2008-07-07,435.89,-2531
2008-07-08,436.71,-2529
2008-07-09,439.55,-2496
2008-07-10,446.6,-2437
2008-07-11,456.64,-2346
2008-07-14,467.94,-2248
2008-07-15,479.8,-2152
2008-07-16,486.53,-2097
2008-07-17,489.83,-2060
2008-07-18,483.05,-2114
2008-07-21,470.82,-2213
2008-07-22,457.88,-2312
2008-07-23,445.59,-2405
2008-07-24,435.79,-2491
2008-07-25,429.46,-2562
2008-07-28,434.64,-2540
2008-07-29,444.4,-2487
2008-07-30,448.27,-2489
2008-07-31,451.36,-2511
2008-08-01,447.11,-2535
2008-08-04,439.41,-2582
2008-08-05,430.26,-2656
2008-08-06,437.45,-2607
2008-08-07,438.83,-2596
2008-08-08,444.28,-2551
2008-08-11,454.8,-2453
2008-08-12,459.89,-2398
2008-08-13,464.01,-2365
2008-08-14,476.5,-2262
2008-08-15,488.94,-2158
2008-08-18,508.05,-2070
2008-08-19,511.53,-2077
2008-08-20,508.47,-2112
2008-08-21,525.98,-2024
2008-08-22,526.98,-2002
2008-08-25,548.25,-1899
2008-08-26,561.67,-1807
2008-08-27,561.85,-1744
2008-08-28,547.69,-1800
2008-08-29,539.1,-1808
2008-09-03,555.14,-1724
2008-09-04,558.56,-1695
2008-09-05,546.66,-1711
2008-09-08,532.71,-1742
2008-09-09,525.49,-1762
2008-09-10,514.45,-1831
2008-09-11,497.01,-1928
2008-09-12,476.0,-2030
2008-09-15,476.76,-2046
2008-09-16,455.95,-2144
2008-09-17,437.24,-2237
2008-09-18,419.28,-2340
2008-09-19,439.06,-2231
2008-09-22,459.86,-2121
2008-09-23,465.87,-2131
2008-09-24,455.05,-2196
2008-09-25,470.43,-2119
2008-09-26,483.81,-2063
2008-09-29,479.0,-2127
2008-09-30,456.7,-2236
2008-10-01,454.41,-2231
2008-10-02,460.25,-2160
2008-10-03,452.14,-2184
2008-10-06,433.71,-2284
2008-10-07,414.24,-2391
2008-10-08,401.33,-2465
2008-10-09,397.68,-2500
2008-10-10,379.06,-2600
2008-10-13,371.67,-2637
2008-10-14,389.33,-2527
2008-10-15,397.15,-2473
2008-10-16,384.61,-2553
2008-10-17,382.51,-2517
2008-10-20,370.8,-2583
2008-10-21,379.94,-2511
2008-10-22,374.91,-2562
2008-10-23,360.43,-2656
2008-10-24,345.11,-2740
2008-10-27,329.28,-2847
2008-10-28,322.8,-2909
2008-10-29,331.62,-2836
2008-10-30,336.57,-2791
2008-10-31,347.05,-2730
2008-11-03,347.73,-2755
2008-11-04,361.44,-2654
2008-11-05,377.83,-2546
2008-11-06,379.51,-2587
2008-11-07,365.97,-2678
2008-11-10,366.0,-2668
2008-11-11,351.71,-2747
2008-11-12,342.33,-2786
2008-11-13,346.24,-2753
2008-11-14,352.07,-2703
2008-11-17,345.05,-2761
2008-11-18,340.69,-2796
2008-11-19,336.89,-2833
2008-11-20,325.74,-2924
2008-11-21,318.96,-2978
2008-11-24,317.39,-2994
2008-11-25,320.33,-2953
2008-11-26,311.74,-3031
2008-11-27,303.54,-3116
2008-11-28,314.74,-3018
2008-12-01,314.71,-3011
2008-12-02,307.45,-3081
2008-12-03,306.22,-3102
2008-12-04,308.6,-3057
2008-12-05,299.68,-3138
2008-12-08,288.69,-3227
2008-12-09,293.3,-3208
2008-12-10,286.85,-3270
2008-12-11,288.93,-3232
2008-12-12,299.54,-3130
2008-12-15,308.28,-3043
2008-12-16,296.42,-3128
2008-12-17,301.02,-3094
2008-12-18,305.56,-3074
2008-12-19,307.26,-3054
2008-12-22,310.05,-3018
2008-12-23,303.93,-3083
2008-12-24,304.05,-3090
2008-12-25,302.19,-3109
2008-12-26,304.46,-3063
2008-12-29,308.56,-3046
2008-12-30,316.32,-2970
2008-12-31,315.62,-2986
2009-01-02,313.34,-2986
2009-01-05,311.91,-2975
2009-01-06,314.04,-2916
2009-01-07,319.58,-2837
2009-01-08,314.15,-2899
2009-01-09,313.4,-2925
2009-01-12,312.18,-2958
2009-01-13,307.13,-3026
2009-01-14,307.98,-3011
2009-01-15,304.01,-3077
2009-01-16,306.12,-3066
2009-01-19,304.98,-3083
2009-01-20,302.86,-3116
2009-01-21,300.04,-3143
2009-01-22,301.12,-3097
2009-01-23,303.21,-3058
2009-02-02,297.52,-3123
2009-02-03,288.69,-3213
2009-02-04,286.11,-3226
2009-02-05,277.81,-3320
2009-02-06,281.63,-3257
2009-02-09,287.57,-3188
2009-02-10,282.02,-3245
2009-02-11,276.22,-3297
2009-02-12,276.09,-3314
2009-02-13,274.51,-3306
2009-02-16,272.31,-3336
2009-02-17,263.07,-3418
2009-02-18,255.09,-3503
2009-02-19,254.85,-3509
2009-02-20,252.57,-3546
2009-02-23,244.02,-3635
2009-02-24,235.5,-3722
2009-02-25,244.33,-3621
2009-02-26,242.53,-3640
2009-02-27,245.74,-3596
2009-03-02,247.66,-3559
2009-03-03,241.46,-3605
2009-03-04,244.36,-3547
2009-03-05,246.68,-3478
2009-03-06,245.7,-3478
2009-03-09,247.85,-3447
2009-03-10,251.88,-3358
2009-03-11,255.85,-3284
2009-03-12,251.01,-3344
2009-03-13,251.44,-3327
2009-03-16,254.56,-3281
2009-03-17,263.2,-3184
2009-03-18,273.39,-3084
2009-03-19,267.04,-3148
2009-03-20,266.62,-3152
2009-03-23,260.16,-3224
2009-03-24,270.62,-3116
2009-03-25,277.63,-3082
2009-03-26,286.25,-3028
2009-03-27,287.41,-3031
2009-03-30,282.38,-3082
2009-03-31,280.67,-3094
2009-04-01,289.52,-2988
2009-04-02,297.3,-2907
2009-04-03,310.28,-2798
2009-04-07,322.36,-2689
2009-04-08,313.76,-2747
2009-04-09,311.72,-2756
2009-04-10,325.05,-2640
2009-04-13,340.01,-2523
2009-04-14,347.07,-2468
2009-04-15,339.29,-2516
2009-04-16,343.88,-2462
2009-04-17,334.14,-2503
2009-04-20,318.89,-2612
2009-04-21,312.77,-2688
2009-04-22,321.86,-2618
2009-04-23,315.2,-2667
2009-04-24,309.9,-2740
2009-04-27,313.69,-2734
2009-04-28,315.71,-2676
2009-04-29,321.63,-2598
2009-05-04,336.64,-2478
2009-05-05,351.32,-2376
2009-05-06,350.14,-2419
2009-05-07,363.85,-2378
2009-05-08,366.22,-2365
2009-05-11,372.95,-2337
2009-05-12,381.97,-2237
2009-05-13,378.25,-2232
2009-05-14,376.75,-2203
2009-05-15,390.16,-2090
2009-05-18,390.85,-2070
2009-05-19,400.9,-1976
2009-05-20,410.38,-1902
2009-05-21,412.51,-1868
2009-05-22,404.58,-1916
2009-05-25,421.75,-1802
2009-05-26,425.03,-1779
2009-05-27,425.17,-1789
2009-05-28,415.45,-1841
2009-05-29,411.64,-1813
2009-06-01,426.43,-1707
2009-06-02,440.56,-1600
2009-06-03,444.79,-1568
2009-06-04,458.19,-1453
2009-06-05,478.72,-1332
2009-06-08,501.49,-1212
2009-06-09,512.46,-1170
2009-06-10,497.51,-1250
2009-06-11,511.27,-1161
2009-06-12,509.59,-1167
2009-06-15,493.52,-1238
2009-06-16,471.97,-1347
2009-06-17,472.47,-1370
2009-06-18,479.27,-1359
2009-06-19,475.22,-1382
2009-06-22,458.11,-1485
2009-06-23,438.55,-1602
2009-06-24,456.22,-1504
2009-06-25,453.76,-1535
2009-06-26,461.37,-1538
2009-06-29,460.42,-1582
2009-06-30,448.29,-1671
2009-07-01,430.0,-1786
2009-07-02,433.79,-1730
2009-07-03,435.44,-1711
2009-07-06,454.27,-1588
2009-07-07,447.63,-1602
2009-07-08,446.79,-1622
2009-07-09,446.4,-1644
2009-07-10,438.83,-1723
2009-07-13,426.67,-1824
2009-07-14,418.55,-1888
2009-07-15,427.05,-1806
2009-07-16,433.47,-1722
2009-07-17,428.67,-1789
2009-07-20,412.88,-1892
2009-07-21,416.43,-1828
