date,UpVolume,TotalVolume,UpVolume_pct,Close
2013-11-06,48067900.0,76253370.0,63.03708282007733,502.52
2013-11-07,47223800.0,104887500.0,45.02328685496365,499.86
2013-11-08,30209320.0,63364460.0,47.67549506458352,498.61
2013-11-11,74106060.0,87692440.0,84.50678302485369,501.08
2013-11-12,19955990.0,118886000.0,16.78582002927174,497.65
2013-11-13,18982690.0,63518970.0,29.88507212884592,496.12
2013-11-14,30335360.0,60230390.0,50.36553806143377,497.85
2013-11-15,48160720.0,90780020.0,53.052114330884706,501.34
2013-11-18,92590980.0,113389000.0,81.65781513197929,506.48
2013-11-19,40584260.0,91657220.0,44.27830126202824,504.71
2013-11-20,72322570.0,103452500.0,69.90896305067544,505.52
2013-11-21,24032120.0,169333000.0,14.19222478784407,503.54
2013-11-22,46473570.0,100735300.0,46.13434416733757,505.64
2013-11-25,26983870.0,89988180.0,29.986015941204723,506.46
2013-11-26,52843390.0,89242010.0,59.21358113740378,509.16
2013-11-27,34922430.0,97463060.0,35.831452449779434,508.43
2013-11-29,25542800.0,97557500.0,26.182302744535274,507.78
2013-12-02,15831950.0,75143330.0,21.069002398483004,508.53
2013-12-03,88395260.0,121874700.0,72.52962263701981,511.62
2013-12-04,63645030.0,105380200.0,60.3956246050017,510.88
2013-12-05,45171430.0,100718400.0,44.849233109342485,510.03
2013-12-06,29914640.0,75560180.0,39.59048271192578,510.12
2013-12-09,24657240.0,100343600.0,24.572807832288255,511.23
2013-12-10,15514270.0,78954520.0,19.649628672304004,511.6
2013-12-11,5207500.0,101559500.0,5.127536074911751,505.31
2013-12-12,32281850.0,67853440.0,47.5758487705266,506.92
2013-12-13,24742870.0,63123560.0,39.19751991174135,506.06
2013-12-16,17566680.0,55654010.0,31.564086756731456,502.04
2013-12-17,46701750.0,69414600.0,67.27943400955995,505.67
2013-12-18,15951720.0,59253700.0,26.921053031287496,505.25
2013-12-19,102785400.0,106818900.0,96.22398283449839,506.28
2013-12-20,50510090.0,124403700.0,40.60175862936553,504.45
2013-12-23,61749210.0,97324320.0,63.44684452971261,508.68
2013-12-24,18119410.0,84085890.0,21.548692652239275,505.62
2013-12-26,36157190.0,68852630.0,52.513883638141344,506.55
2013-12-27,10100970.0,70524800.0,14.32257872408004,506.41
2013-12-30,1866790.0,84731280.0,2.2031887161388335,500.35
2013-12-31,53514410.0,59559870.0,89.84977636787991,504.63
2014-01-02,15364920.0,54996230.0,27.938133213858478,504.51
2014-01-03,14358980.0,50118840.0,28.649865000865944,505.37
2014-01-06,54458540.0,68130860.0,79.9322656429113,509.1
2014-01-07,24997660.0,71614380.0,34.905922525615665,510.12
2014-01-08,46542230.0,68629490.0,67.81666307005925,513.9
2014-01-09,67473140.0,88948710.0,75.85623220392966,516.98
2014-01-10,28391790.0,92706120.0,30.625583294824548,518.94
2014-01-13,22330300.0,68452030.0,32.62182290284159,521.11
2014-01-14,53546740.0,85746090.0,62.44802532686913,522.31
2014-01-15,80002930.0,126092600.0,63.44775982095698,526.68
2014-01-16,41162470.0,91792850.0,44.84278459596799,533.54
2014-01-17,44689020.0,114980100.0,38.866743027706534,543.59
2014-01-21,79590100.0,91154110.0,87.31378102424564,559.91
2014-01-22,64280410.0,114736000.0,56.02462174034305,551.92
2014-01-23,41637300.0,68197050.0,61.05440044694015,553.55
2014-01-24,38954790.0,85521800.0,45.54954409285118,560.19
2014-01-27,44987350.0,65472100.0,68.71224536863794,556.52
2014-02-06,63541630.0,87875560.0,72.3086487300906,554.68
2014-02-07,40284560.0,119495600.0,33.712170155219106,549.76
2014-02-10,93922230.0,106905000.0,87.85578784902484,555.9
2014-02-11,55423140.0,170888800.0,32.43228344982234,553.9
2014-02-12,115136200.0,120916300.0,95.21975118325652,564.25
2014-02-13,93515000.0,145697600.0,64.18431051712588,570.18
2014-02-14,100863700.0,136937200.0,73.65690258016083,572.22
2014-02-18,130499200.0,154772000.0,84.31705993332127,574.56
2014-02-19,109267500.0,153445000.0,71.20955391182508,578.12
2014-02-20,13511100.0,254367200.0,5.311651816743669,571.04
2014-02-21,61140450.0,116346400.0,52.550358240564385,570.57
2014-02-24,102188000.0,112732900.0,90.64612016545303,576.58
2014-02-25,88624080.0,141747900.0,62.52232308203508,586.2
2014-02-26,108998400.0,153761300.0,70.88805830856009,589.81
2014-02-27,96499120.0,223033300.0,43.266687082153204,584.79
2014-02-28,75695680.0,116336000.0,65.06642827671571,586.48
2014-03-03,12511790.0,141965600.0,8.813254760308132,573.38
2014-03-04,37389400.0,122493900.0,30.52347912834843,569.97
2014-03-05,79930570.0,102976800.0,77.61997848058981,574.94
2014-03-06,94382120.0,131565700.0,71.73763374496545,578.56
2014-03-07,90603440.0,149392500.0,60.64791739879847,579.75
2014-03-10,105773700.0,140462500.0,75.30387113998398,583.69
2014-03-11,69127910.0,158741000.0,43.547608998305414,588.5
2014-03-12,35580390.0,168709000.0,21.089799595753636,590.02
2014-03-13,104298500.0,130339100.0,80.020883986463,595.22
2014-03-14,103963600.0,160384600.0,64.82143547447822,596.83
2014-03-17,132053100.0,161239500.0,81.89872828928395,600.36
2014-03-18,92584080.0,193120400.0,47.9411185975174,599.85
2014-03-19,168984700.0,188807500.0,89.50105265945474,605.59
2014-03-20,94833090.0,183471300.0,51.688242248242645,600.26
2014-03-21,123249700.0,225112400.0,54.75029363109274,601.75
2014-03-24,173298600.0,189271900.0,91.56065955907876,607.55
2014-03-25,52127110.0,245217800.0,21.257473968039843,601.85
2014-03-26,49314900.0,246459600.0,20.009324043372626,588.06
2014-03-27,71127290.0,146465300.0,48.56255372432924,590.14
2014-03-28,53828060.0,116220600.0,46.315420846218316,594.29
2014-03-31,23945830.0,117084100.0,20.451820529004365,591.57
2014-04-01,12071200.0,167165300.0,7.221115865553437,583.85
2014-04-02,35217700.0,142309800.0,24.747206446780194,581.67
2014-04-03,90437360.0,99127880.0,91.23302142646448,589.44
2014-04-04,24572050.0,92353580.0,26.60649430157445,593.04
2014-04-07,78743610.0,108560400.0,72.5343771762079,600.57
2014-04-08,59121630.0,109210600.0,54.135431908624255,603.25
2014-04-10,39262900.0,110578300.0,35.50687612307297,601.33
2014-04-11,37324800.0,104068000.0,35.86578006687935,600.57
2014-04-14,17425960.0,96128090.0,18.127854199537303,596.11
2014-04-15,1169010.0,126833600.0,0.9216879438886857,586.09
2014-04-16,4317344.0,143009900.0,3.0189126766748315,574.29
2014-04-17,69680440.0,86527800.0,80.5295407949815,580.31
2014-04-21,645880.0,93868870.0,0.6880662353770745,558.14
2014-04-22,80549470.0,84120410.0,95.7549660064662,569.87
2014-04-23,11480350.0,63157600.0,18.17730566075975,569.36
2014-04-24,17235400.0,48621460.0,35.44813339624108,570.46
2014-04-25,34597600.0,58226790.0,59.4186971323681,578.92
2014-04-28,9052410.0,53208230.0,17.01317634508797,573.1
2014-04-29,15069860.0,45941890.0,32.802002703850455,578.0
2014-05-05,2461360.0,73606800.0,3.343930180363771,564.85
2014-05-06,5061460.0,98267720.0,5.150684273533567,555.11
2014-05-07,12562910.0,46793760.0,26.847404440250155,559.97
2014-05-08,703590.0,128293200.0,0.5484234550233372,527.09
2014-05-09,67689740.0,115488600.0,58.611620540901875,542.46
2014-05-12,301570.0,94224400.0,0.32005510249998936,517.05
2014-05-13,22456060.0,92140330.0,24.37158625327259,513.91
2014-05-14,89670870.0,106635800.0,84.09077439283993,529.53
2014-05-15,24395920.0,125655200.0,19.414970490676073,524.05
2014-05-16,70228510.0,79135650.0,88.74446598972776,529.49
2014-05-19,71628440.0,94450040.0,75.83738450507803,533.04
2014-05-20,81566910.0,102485900.0,79.58842143163109,537.52
2014-05-21,102026900.0,99864170.0,102.16567163177743,543.88
2014-05-22,18093180.0,122267800.0,14.797992603121997,541.73
2014-05-23,23060660.0,84206790.0,27.385748821443023,541.49
2014-05-27,120113500.0,121729400.0,98.67254747004421,552.75
2014-05-28,46502540.0,107355200.0,43.3165230934319,557.34
2014-05-29,15587370.0,114247600.0,13.643498856868765,558.45
2014-05-30,18058150.0,81363300.0,22.19446605533453,562.02
2014-06-02,4601408.0,78700670.0,5.846720237578664,556.8
2014-06-03,29074860.0,53295920.0,54.55363187275874,558.76
2014-06-04,5199913.0,67155660.0,7.743074820499121,553.46
2014-06-05,32163450.0,53199850.0,60.45778324562945,551.1
2014-06-06,54103520.0,59778290.0,90.50697167817948,559.04
2014-06-09,62065080.0,107736700.0,57.60811311280186,565.61
2014-06-10,13481120.0,78132940.0,17.254080033338052,566.89
2014-06-11,67925210.0,75171290.0,90.36057516107546,570.36
2014-06-12,54355780.0,90147440.0,60.296531992478094,573.77
2014-06-13,40002640.0,67624300.0,59.15423893482077,574.48
2014-06-16,39966030.0,76547350.0,52.210860336771944,572.37
2014-06-17,71260880.0,103159000.0,69.0786843610349,572.25
2014-06-18,23428360.0,95680950.0,24.48591908838698,570.03
2014-06-19,8709700.0,122009500.0,7.138542490543768,567.35
2014-06-20,45170270.0,116175900.0,38.88092969368002,560.78
2014-06-23,11845600.0,47939680.0,24.709384793557238,565.92
2014-06-24,37983570.0,56799240.0,66.87337717899042,569.74
2014-06-25,72055570.0,87749020.0,82.11552676029886,572.27
2014-06-26,38569180.0,111053100.0,34.73039473909328,576.4
2014-06-27,16036690.0,59803530.0,26.815624428858964,578.82
2014-06-30,32214730.0,63785010.0,50.5051735509644,578.13
2014-07-01,52805600.0,101594000.0,51.977085260940605,578.07
2014-07-02,75693950.0,107018100.0,70.73004473075115,578.8
2014-07-03,107846600.0,127122000.0,84.8370856342726,585.02
2014-07-07,53520260.0,114945300.0,46.56150360214815,590.69
2014-07-08,47914950.0,95623320.0,50.1080175839952,591.47
2014-07-09,35633350.0,99772410.0,35.714632933092425,591.6
2014-07-10,8304624.0,148042000.0,5.609640507423569,584.88
2014-07-11,16050900.0,76665490.0,20.93627784809045,582.77
2014-07-14,26278240.0,61364610.0,42.82311905836279,586.23
2014-07-15,55712300.0,98238770.0,56.711113137918964,589.31
2014-07-16,24911880.0,134145800.0,18.57074914011471,589.68
2014-07-17,37606440.0,94389680.0,39.841686082631064,590.37
2014-07-18,51074170.0,120565300.0,42.362246848803096,596.26
2014-07-21,16593290.0,109317000.0,15.179057237209218,601.04
2014-07-22,16105460.0,89952820.0,17.90434140919651,597.98
2014-07-23,17723660.0,58825520.0,30.129202427789842,597.5
2014-07-24,34623080.0,84773630.0,40.8418042261491,602.06
2014-07-25,12329170.0,94267820.0,13.078874636116545,600.14
2014-07-28,1998180.0,106264500.0,1.8803833829736178,589.45
2014-07-29,22301910.0,60692450.0,36.74577315629868,592.24
2014-07-30,21132360.0,73191400.0,28.872736414387486,589.33
2014-07-31,43525880.0,61274970.0,71.03370266847948,596.07
2014-08-01,14673440.0,59841150.0,24.52065175886493,593.9
2014-08-04,33006380.0,71125720.0,46.40568840638801,599.04
2014-08-05,63472710.0,83711690.0,75.82299437509863,607.73
2014-08-06,27628540.0,87400600.0,31.611384818868522,606.7
2014-08-07,60374260.0,87858760.0,68.7174050715034,607.62
2014-08-08,42256220.0,101520200.0,41.62346015866793,605.43
2014-08-11,23371430.0,74249570.0,31.476855690881443,602.13
2014-08-12,18791410.0,78520730.0,23.931782091175158,601.78
2014-08-13,75339400.0,93087280.0,80.93415126105306,602.76
2014-08-14,42861920.0,109406300.0,39.17682985349107,605.25
2014-08-15,43013220.0,101218800.0,42.49528743672124,604.24
2014-08-18,65702970.0,123678800.0,53.12387409968402,605.08
2014-08-19,21647540.0,125366100.0,17.267459065887827,604.64
2014-08-20,42367420.0,98377830.0,43.06602412352458,606.7
2014-08-21,59302510.0,140343500.0,42.25525941707311,612.94
2014-08-22,76891180.0,151323200.0,50.81255220613892,620.14
2014-08-25,104445800.0,156793900.0,66.61343330320886,625.88
2014-08-26,59160510.0,129151100.0,45.80720566839926,629.06
2014-08-27,80440220.0,152313600.0,52.8122373839237,628.77
2014-08-28,69702020.0,134519800.0,51.81543534855092,632.03
2014-08-29,111157000.0,170612900.0,65.15157998017736,636.65
2014-09-03,112141600.0,188155700.0,59.600426667913865,640.75
2014-09-04,43742890.0,147679700.0,29.6201102792056,640.22
2014-09-05,74566580.0,138632500.0,53.78722882440986,638.65
2014-09-08,60636210.0,163787700.0,37.02122320540553,639.85
2014-09-09,18561480.0,242576700.0,7.65179837964652,626.92
2014-09-10,72143700.0,129722900.0,55.61369657940117,628.8
2014-09-11,61007830.0,121586900.0,50.176318336926094,628.99
2014-09-12,74137740.0,142042100.0,52.194201578264476,632.5
2014-09-15,45955530.0,201078800.0,22.854487892308885,630.34
2014-09-16,75982830.0,176189300.0,43.125677893038905,627.66
2014-09-17,83857600.0,183400400.0,45.723782499929115,625.66
2014-09-18,25122930.0,162783900.0,15.433301450573428,615.8
2014-09-19,71842680.0,203749000.0,35.26038410004466,613.29
2014-09-22,22611290.0,99326220.0,22.764673819259407,611.93
2014-09-23,78862260.0,131792600.0,59.838154797765576,610.39
2014-09-24,50989930.0,112776100.0,45.21341844592959,603.59
2014-09-25,74414560.0,123016800.0,60.49138003914912,605.1
2014-09-26,63205060.0,134501700.0,46.99201571429953,604.98
2014-09-29,56590340.0,111034700.0,50.96635556272048,599.78
2014-09-30,66690010.0,142531400.0,46.789696866795666,598.8
2014-10-01,121249800.0,168682500.0,71.88048552754435,609.27
2014-10-02,107530700.0,165970800.0,64.78892672687003,612.66
2014-10-03,84617890.0,170475600.0,49.63636438293808,611.55
2014-10-06,125800300.0,163261200.0,77.05462167373508,614.42
2014-10-07,75979170.0,178871600.0,42.476933174411144,614.08
2014-10-08,38199300.0,167590200.0,22.79327788856389,617.26
2014-10-09,40712150.0,154923100.0,26.278940971359336,624.34
2014-10-10,20859620.0,143028700.0,14.584219810429655,617.72
2014-10-13,48734800.0,108441800.0,44.94097294585667,614.22
2014-10-14,4746513.0,112901800.0,4.204107463299965,605.79
2014-10-15,32357530.0,117821000.0,27.463296016839106,604.29
2014-10-16,959610.0,165668600.0,0.5792346890116775,587.17
2014-10-17,82840080.0,118004400.0,70.20083996867913,585.28
2014-10-20,21515180.0,75388460.0,28.539089404399558,589.24
2014-10-21,36700280.0,80475800.0,45.60411949927804,600.55
2014-10-22,62547450.0,97192990.0,64.35386955376103,601.59
2014-10-23,8646422.0,143962000.0,6.006044650671705,593.53
2014-10-24,22056970.0,90743200.0,24.307022454575108,591.51
2014-10-27,831170.0,99712610.0,0.8335655841322377,580.8
2014-10-28,56324660.0,109692900.0,51.34758949758827,583.13
2014-10-29,76825340.0,94659670.0,81.15952654388083,591.2
2014-10-30,34292100.0,94528450.0,36.277015015056314,589.14
2014-10-31,91633990.0,128902800.0,71.08766450379666,600.84
2014-11-03,46622540.0,109836400.0,42.44725792178185,603.15
2014-11-04,33757180.0,107482700.0,31.40708225602818,598.39
2014-11-05,51542390.0,129003800.0,39.95416414090128,597.01
2014-11-06,47536210.0,85175150.0,55.80995161147353,597.85
2014-11-07,62848740.0,119568200.0,52.5630895171124,602.59
2014-11-10,49780670.0,126939300.0,39.21612140605786,602.12
2014-11-11,53066900.0,132043900.0,40.18883113873492,604.23
2014-11-12,69111700.0,121877600.0,56.7058261731442,604.01
2014-11-13,43485500.0,139365200.0,31.20255271760813,603.16
2014-11-14,10788440.0,141302200.0,7.6350120521831935,600.36
2014-11-17,30833450.0,108861500.0,28.323557915332785,600.93
2014-11-18,20570510.0,128868500.0,15.962403535386848,594.25
2014-11-19,15700960.0,131657200.0,11.925637185053304,588.35
2014-11-20,72335620.0,147023600.0,49.200005985433634,593.32
2014-11-21,26973180.0,157836700.0,17.08929545536621,588.03
2014-11-24,6511465.0,111511300.0,5.839287139509628,582.53
2014-11-25,36780060.0,102742700.0,35.79822216079585,585.91
2014-11-26,33055240.0,153001800.0,21.604477855816075,576.04
2014-11-28,96761430.0,138169800.0,70.03080991649405,566.58
2014-12-01,30603100.0,108033300.0,28.327469400638506,568.01
2014-12-02,37996200.0,95251130.0,39.890550379822265,569.43
2014-12-03,68462710.0,111414100.0,61.4488740653113,574.88
2014-12-04,58829450.0,105904100.0,55.54973792327209,578.38
2014-12-05,43595000.0,95316490.0,45.737101733393665,578.76
2014-12-08,36576710.0,105841000.0,34.558167439839,571.68
2014-12-09,2822260.0,169970700.0,1.6604391227429196,555.31
2014-12-10,84421650.0,111615600.0,75.63606700138689,557.19
2014-12-11,23555560.0,87052690.0,27.058968539628125,550.11
2014-12-12,37454970.0,73938730.0,50.65676675809823,553.93
2014-12-15,22911780.0,77841880.0,29.433744405967584,547.93
2014-12-16,2917080.0,114699800.0,2.5432302410291907,535.14
2014-12-17,1142590.0,165055700.0,0.6922451027138111,518.22
2014-12-18,63331420.0,94737920.0,66.84907162834058,528.45
2014-12-19,8805786.0,171218400.0,5.143013834961662,523.09
2014-12-22,55463860.0,70396910.0,78.78735018341004,537.54
2014-12-23,21589930.0,76021280.0,28.399850673390397,537.88
2014-12-24,27633460.0,57168000.0,48.33728659389869,539.44
2014-12-26,7383459.0,85103360.0,8.675872491990916,533.37
2014-12-29,10653830.0,94978280.0,11.217122483161415,532.68
2014-12-30,68936710.0,80298630.0,85.8504186185991,537.57
2014-12-31,91336320.0,106297200.0,85.9254241880313,545.63
2015-01-05,33762540.0,91834620.0,36.76450123058167,544.45
2015-01-06,73391470.0,94081890.0,78.00807360481384,549.66
2015-01-07,42539670.0,109445800.0,38.86825259626226,552.05
2015-01-08,9989966.0,73883040.0,13.521325056467628,553.47
2015-01-09,77680030.0,104203700.0,74.54632609014843,569.73
2015-01-12,22735820.0,123328200.0,18.435215952231527,574.32
2015-01-13,55186790.0,93250940.0,59.180947666586526,580.6
2015-01-14,51201540.0,105588800.0,48.491449850741745,577.01
2015-01-15,66812760.0,111809300.0,59.755995252631045,577.74
2015-01-16,26048570.0,103715800.0,25.115334404208422,574.81
2015-01-20,17811010.0,72955320.0,24.413586288155546,572.22
2015-01-21,26912990.0,75650990.0,35.575198685436895,569.12
2015-01-22,44251600.0,77924420.0,56.78784647996097,574.54
2015-01-23,89013440.0,116961100.0,76.10516658957552,582.38
2015-01-26,48280060.0,92614650.0,52.13004638035127,580.64
2015-01-27,27299800.0,138720400.0,19.67972987390463,579.3
2015-01-28,71564100.0,107448500.0,66.6031633759429,583.76
2015-01-29,47550100.0,93424200.0,50.8969838649943,583.28
2015-01-30,9099610.0,97717870.0,9.312124793551067,576.07
2015-02-02,3506670.0,66840420.0,5.246331486247394,570.37
2015-02-03,5141750.0,93996200.0,5.470167942959396,557.47
2015-02-04,33680660.0,90940000.0,37.03613371453706,561.45
2015-02-05,41679350.0,69467520.0,59.99832727582617,567.17
2015-02-06,40052090.0,58140870.0,68.88801285567278,574.13
2015-02-09,18513010.0,62712850.0,29.520281728545267,573.55
2015-02-10,32104570.0,61234350.0,52.42902063955933,574.52
2015-02-11,39797780.0,70560970.0,56.40197406583272,581.76
2015-02-12,41590500.0,79108960.0,52.57369076777144,584.67
2015-02-13,29984450.0,72295080.0,41.4750906977349,587.24
2015-02-24,35051390.0,61107780.0,57.35994663854586,596.95
2015-02-25,20728010.0,96802090.0,21.4127711498791,592.66
2015-02-26,60975780.0,84963550.0,71.7669871374254,596.72
2015-02-27,17963410.0,76140470.0,23.592460093823956,592.57
2015-03-02,15356910.0,76507740.0,20.072361306189414,590.73
2015-03-03,78430500.0,108805800.0,72.08301395697656,596.72
2015-03-04,48525160.0,115432600.0,42.03765660653922,600.39
2015-03-05,55434500.0,121956200.0,45.454433640930105,596.91
2015-03-06,42854500.0,96217780.0,44.53906544091954,593.97
2015-03-09,17204360.0,90927440.0,18.920976990004338,588.44
2015-03-10,26992150.0,93334410.0,28.919827103423057,589.66
2015-03-11,12500410.0,79076070.0,15.808082015203842,586.54
2015-03-12,24127480.0,79994860.0,30.161287862745183,588.53
2015-03-13,14269830.0,88834970.0,16.063302548534658,586.1
2015-03-16,32232170.0,98790020.0,32.62694956433859,580.8
2015-03-17,39143520.0,88737460.0,44.11160743163034,581.76
2015-03-18,17549260.0,86795050.0,20.219194527798532,578.68
2015-03-19,9592460.0,81752950.0,11.733472614749681,573.74
2015-03-20,73196500.0,145322000.0,50.36849203836996,575.44
2015-03-23,4534440.0,92533430.0,4.900326292886797,570.89
2015-03-24,20117500.0,85257700.0,23.596109207731384,567.43
2015-03-25,27555600.0,83089270.0,33.16384895426329,560.93
2015-03-26,9953995.0,78108910.0,12.743738198369432,556.16
2015-03-27,17122490.0,83668500.0,20.464679060817392,551.42
2015-03-30,7178160.0,85631540.0,8.38261229448869,545.19
2015-03-31,34736780.0,80466510.0,43.16923897904855,551.13
2015-04-01,2110507.0,109335400.0,1.930305280814814,538.91
2015-04-02,52846450.0,85076890.0,62.11610462018534,546.85
2015-04-06,13391920.0,54696270.0,24.48415586657006,542.97
2015-04-07,56344750.0,89727690.0,62.79527534922609,548.11
2015-04-08,18606850.0,70218920.0,26.498342611934216,547.72
2015-04-09,61121410.0,83461270.0,73.23326136781768,550.52
2015-04-10,44443370.0,94475400.0,47.04226708751696,554.03
2015-04-13,15649490.0,68397200.0,22.880307965823164,559.54
2015-04-14,5224620.0,64342770.0,8.119979913827148,558.67
2015-04-15,45912000.0,74772590.0,61.4021795954908,564.5
2015-04-16,63984400.0,96584510.0,66.24706177004988,568.28
2015-04-17,52477420.0,104793300.0,50.077075538226204,568.32
2015-04-20,12276660.0,65083490.0,18.862940509182895,565.04
2015-04-21,15186280.0,81797060.0,18.56580175375496,562.24
2015-04-22,36051020.0,89314350.0,40.364196794803966,562.51
2015-04-23,11838770.0,71098650.0,16.65118817305251,561.25
2015-04-24,22178820.0,54121630.0,40.97958616545732,565.77
2015-04-27,10054540.0,53676760.0,18.731644756501698,562.4
2015-05-04,1956360.0,111153800.0,1.7600477896392206,545.08
2015-05-05,48211470.0,100089500.0,48.168359318410026,552.65
2015-05-06,16783750.0,80300720.0,20.901120189208765,549.3
2015-05-07,40487560.0,65236660.0,62.0625887346164,552.98
2015-05-08,36739780.0,70875790.0,51.83685430525713,554.51
2015-05-11,21727600.0,88473680.0,24.558264107472414,551.67
2015-05-12,14353610.0,72362280.0,19.835762499467954,544.41
2015-05-13,22520520.0,76185760.0,29.560012264759187,542.82
2015-05-14,21834080.0,64983330.0,33.59950928953626,543.69
2015-05-15,15782060.0,72939360.0,21.63723399821441,537.44
2015-05-18,2527980.0,101571500.0,2.488867448053834,528.95
2015-05-19,46920690.0,83713920.0,56.04885065709502,536.82
2015-05-20,97606000.0,123637000.0,78.94562307399889,550.1
2015-05-21,42008440.0,103114400.0,40.73964451133886,552.56
2015-05-22,48207750.0,112920000.0,42.69195005313497,561.82
2015-05-26,84409220.0,133053000.0,63.44029822702232,567.2
2015-05-27,35498720.0,111368800.0,31.874923677008283,566.48
2015-05-28,89382530.0,145617500.0,61.38172266382818,572.97
2015-05-29,40751990.0,129559300.0,31.454314742361223,569.56
2015-06-01,41139750.0,112680500.0,36.510088258394305,574.98
2015-06-02,34084350.0,120805300.0,28.214283644840087,570.31
2015-06-03,76466360.0,120677100.0,63.364432854286356,567.9
2015-06-04,69018540.0,102465900.0,67.35756968903802,568.99
2015-06-05,104652800.0,141129600.0,74.15368569031585,578.07
2015-06-08,80713920.0,181609700.0,44.443617273746945,579.83
2015-06-09,33017420.0,146632600.0,22.517107382669337,574.47
2015-06-10,34291120.0,123193800.0,27.835102091176665,574.1
2015-06-11,110981800.0,158674600.0,69.94301545426931,581.05
2015-06-12,78186760.0,154356200.0,50.65346257552336,582.73
2015-06-15,59805290.0,146447600.0,40.83733021230802,586.48
2015-06-16,35644910.0,152124400.0,23.431421915222014,580.35
2015-06-17,37552750.0,118202300.0,31.769897878467678,578.87
2015-06-18,47839280.0,90021550.0,53.14203099146816,580.35
2015-06-19,106009100.0,184477600.0,57.46448349284683,584.7
2015-06-22,66268410.0,145223100.0,45.632141167624155,594.08
2015-06-23,31018180.0,99831620.0,31.070496502010087,593.07
2015-06-24,38228840.0,112994500.0,33.83247857196589,590.02
2015-06-25,30882210.0,106046100.0,29.12149527422508,587.99
2015-06-26,51350850.0,138270500.0,37.137965075703065,581.75
2015-06-29,60328740.0,104599800.0,57.675769934550544,591.75
2015-06-30,28408110.0,136064700.0,20.878383592511504,593.05
2015-07-01,37505860.0,114962100.0,32.624543219026094,591.5
2015-07-02,103957000.0,117495700.0,88.47728044515671,605.7
2015-07-06,115958000.0,161305600.0,71.88715084907157,625.22
2015-07-07,73581080.0,167953900.0,43.8102836552173,630.27
2015-07-08,61002280.0,180512900.0,33.79386182372562,623.17
2015-07-09,38166040.0,128611000.0,29.675564298543673,622.1
2015-07-10,61755440.0,149796700.0,41.22616853375274,627.28
2015-07-13,73688590.0,129559100.0,56.87642936698387,634.06
2015-07-14,82289930.0,148321400.0,55.48082070422744,638.69
2015-07-15,27596500.0,135994400.0,20.29237968622237,630.89
2015-07-16,55504630.0,113628800.0,48.84732567799713,626.9
2015-07-17,31853260.0,97179130.0,32.77788142371721,628.63
2015-07-20,26137400.0,105000800.0,24.892572247068596,620.54
2015-07-21,22044810.0,95668300.0,23.042961984272743,616.61
2015-07-22,88691490.0,109080600.0,81.30821612642394,629.85
2015-07-23,44113650.0,117645000.0,37.49725870202729,632.01
2015-07-24,41952770.0,109015600.0,38.48327211885271,631.26
2015-07-27,80247010.0,116704400.0,68.76091218497332,635.46
2015-07-28,53974560.0,149155500.0,36.18677152367831,631.47
2015-07-29,20282210.0,111883200.0,18.128021007622237,624.7
2015-07-30,45554930.0,96835200.0,47.043771273256006,626.57
2015-07-31,30941880.0,101422300.0,30.5079652108067,621.06
2015-08-03,18487000.0,120074900.0,15.396223523817218,609.47
2015-08-04,28503620.0,78122270.0,36.48590856358885,600.76
2015-08-05,71287580.0,92678090.0,76.9195610310916,607.08
2015-08-06,34296680.0,108566000.0,31.59062689976604,601.04
2015-08-07,30124420.0,75215360.0,40.050888541914844,603.76
2015-08-10,48157800.0,84997900.0,56.6576350709841,614.53
2015-08-11,36889760.0,102419500.0,36.018297296901466,613.05
2015-08-12,12673730.0,108828200.0,11.645630452401123,604.24
2015-08-13,8120800.0,119331500.0,6.8052442146457555,594.26
2015-08-14,25512130.0,85702280.0,29.76832121619168,589.03
2015-08-17,11088830.0,104003700.0,10.661957218829714,573.15
2015-08-18,48551200.0,86433690.0,56.171615489284335,580.22
2015-08-19,37241320.0,98952270.0,37.63563988981758,577.82
2015-08-20,18600260.0,106922900.0,17.395955403379446,566.69
2015-08-21,12308860.0,180704100.0,6.811610804624799,556.3
2015-08-24,2392230.0,166417100.0,1.4374904982721126,526.93
2015-08-25,39807560.0,167518800.0,23.763040327413997,529.98
2015-08-26,92267830.0,120486800.0,76.57920203706962,545.89
2015-08-27,61910290.0,115022600.0,53.82445710669034,555.81
2015-08-28,104613700.0,151294800.0,69.14560183165581,570.87
2015-08-31,34756960.0,103156100.0,33.69355762771179,564.75
2015-09-01,33829880.0,85154580.0,39.72761065817012,562.31
2015-09-03,15822240.0,88639140.0,17.850173185344534,554.3
2015-09-04,22412840.0,65396630.0,34.272163565614925,556.81
2015-09-08,56966180.0,93964710.0,60.62507935159913,566.72
2015-09-09,36462370.0,83370390.0,43.73539574422046,572.34
2015-09-10,19545980.0,68366470.0,28.590009108266084,572.07
2015-09-11,25438030.0,83304010.0,30.536381141796177,566.74
2015-09-14,19461480.0,73159920.0,26.60128660610892,562.17
2015-09-15,26320380.0,75629990.0,34.801511939906376,563.27
2015-09-16,25484500.0,62116570.0,41.02689507807659,564.13
2015-09-17,21394780.0,69310470.0,30.868034800514266,562.48
2015-09-18,95811670.0,146392000.0,65.44870621345429,566.25
2015-09-21,54541220.0,85909480.0,63.48684685322272,572.12
2015-09-22,43456470.0,93447420.0,46.503659491080654,573.2
2015-09-23,28573940.0,83854560.0,34.07559469634091,572.72
