Date,Value
2004-03-31,-6.053865e+008
2004-04-01,-2.322629e+008
2004-04-02,8.791859e+007
2004-04-05,3.612342e+008
2004-04-06,5.931128e+008
2004-04-07,7.884035e+008
2004-04-08,9.51435e+008
2004-04-09,5.860699e+008
2004-04-12,7.707521e+008
2004-04-13,9.248022e+008
2004-04-14,5.189043e+007
2004-04-15,3.052916e+008
2004-04-16,2.042317e+007
2004-04-19,-2.232415e+008
2004-04-20,6.954163e+007
2004-04-21,-6.804767e+008
2004-04-22,-3.183401e+008
2004-04-23,-7121664
2004-04-26,2.590062e+008
2004-04-27,-1.474995e+007
2004-04-28,-2.487373e+008
2004-04-29,5.244672e+007
2004-05-04,-1.903027e+008
2004-05-05,1.030976e+008
2004-05-06,-1.465603e+008
2004-05-07,-8.592852e+008
2004-05-10,-4.643686e+008
2004-05-11,-1.243927e+008
2004-05-12,1.669084e+008
2004-05-13,4.151363e+008
2004-05-14,1.252954e+008
2004-05-17,-1.23145e+008
2004-05-18,-3.349458e+008
2004-05-19,-1.014361e+009
2004-05-20,-5.901885e+008
2004-05-21,-7.245706e+008
2004-05-24,-8.358441e+008
2004-05-25,-4.268042e+008
2004-05-26,-7.494067e+007
2004-05-27,2.262769e+008
2004-05-28,-5.17313e+008
2004-05-31,-1.150496e+009
2004-06-01,-1.686115e+009
2004-06-02,-1.635638e+009
2004-06-03,-1.584303e+009
2004-06-04,-1.03249e+009
2004-06-07,-5.555269e+008
2004-06-08,-1.449462e+008
2004-06-09,-2.931745e+008
2004-06-10,8.155597e+007
2004-06-11,-5.984571e+008
2004-06-14,-1.768763e+008
2004-06-15,1.844595e+008
2004-06-16,-7520256
2004-06-17,-1.716257e+008
2004-06-18,-8.110776e+008
2004-06-21,-8.537531e+008
2004-06-22,-8.85973e+008
2004-06-23,-9.0909e+008
2004-06-24,-1.42431e+009
2004-06-25,-1.857702e+009
2004-06-28,-2.218963e+009
2004-06-29,-2.016746e+009
2004-06-30,-1.333768e+009
2004-07-01,-1.243152e+009
2004-07-02,-6.594601e+008
2004-07-05,-6.571059e+008
2004-07-06,-6.518077e+008
2004-07-07,-1.144018e+009
2004-07-08,-1.059139e+009
2004-07-09,-1.481271e+009
2004-07-12,-1.334787e+009
2004-07-13,-1.702871e+009
2004-07-14,-1.509067e+009
2004-07-15,-1.335819e+009
2004-07-16,-1.181013e+009
2004-07-19,-5.427497e+008
2004-07-20,-4.943206e+008
2004-07-21,-4.504422e+008
2004-07-22,-9.106729e+008
2004-07-23,-2.996178e+008
2004-07-26,2.243328e+008
2004-07-27,1.711892e+008
2004-07-28,6.248945e+008
2004-07-29,1.009689e+009
2004-07-30,1.333639e+009
2004-08-02,1.603949e+009
2004-08-03,1.827044e+009
2004-08-04,1.508654e+009
2004-08-05,1.728889e+009
2004-08-06,1.908544e+009
2004-08-09,2.052607e+009
2004-08-10,2.165518e+009
2004-08-11,2.251229e+009
2004-08-12,2.313256e+009
2004-08-13,1.854723e+009
2004-08-16,1.953403e+009
2004-08-17,1.028007e+009
2004-08-18,7.316544e+008
2004-08-19,4.746145e+008
2004-08-20,2.524721e+008
2004-08-23,5.612778e+008
2004-08-24,8.225007e+008
2004-08-25,5.417336e+008
2004-08-26,7.989692e+008
2004-08-27,5.149102e+008
2004-08-30,2.694655e+008
2004-08-31,5.582633e+008
2004-09-01,-1.976059e+008
2004-09-06,1.571139e+008
2004-09-07,-4.038656e+007
2004-09-08,-2.090473e+008
2004-09-09,-3.522075e+008
2004-09-10,-4.728477e+008
2004-09-13,-5.736312e+008
2004-09-14,-6.569331e+008
2004-09-15,-1.224871e+009
2004-09-16,-1.204334e+009
2004-09-17,-1.180753e+009
2004-09-20,-1.154687e+009
2004-09-21,-6.26628e+008
2004-09-22,-6.720044e+008
2004-09-23,-1.207441e+009
2004-09-24,-1.159202e+009
2004-09-27,-1.112162e+009
2004-09-28,-1.066381e+009
2004-09-29,-1.021907e+009
2004-09-30,-9.787722e+008
2004-10-01,-4.369981e+008
2004-10-04,-4.71596e+008
2004-10-05,-4.988196e+008
2004-10-06,-5.196014e+008
2004-10-07,-5.347717e+008
2004-10-08,-5.450688e+008
2004-10-11,-5.511473e+008
2004-10-12,-5.358874e+007
2004-10-13,-1.279084e+008
2004-10-14,-1.908116e+008
2004-10-15,-2.436406e+008
2004-10-18,-2.875904e+008
2004-10-19,-3.237299e+008
2004-10-20,-3.530109e+008
2004-10-21,-3.762808e+008
2004-10-22,1.05705e+008
2004-10-25,1.727462e+007
2004-10-26,4.415798e+008
2004-10-27,3.02153e+008
2004-10-28,6.814319e+008
2004-10-29,5.023087e+008
2004-11-01,3.466469e+008
2004-11-02,2.118223e+008
2004-11-03,9.548877e+007
2004-11-04,4.955456e+008
2004-11-05,8.351171e+008
2004-11-08,6.212746e+008
2004-11-09,4.353331e+008
2004-11-10,-2.258235e+008
2004-11-11,-2.899832e+008
2004-11-12,1.566098e+008
2004-11-15,3.766426e+007
2004-11-16,-6.422323e+007
2004-11-17,-1.510149e+008
2004-11-18,2.755323e+008
2004-11-19,1.388531e+008
2004-11-22,2.129779e+007
